icd,icddesc,icdvers,icddate,hcc,rxhcc,inhcc,inrxhcc,year
44502,"Atheroembolism,Lower Ext",9,01oct2002,104,106,Yes,Yes,2010
44581,"Atheroembolism, Kidney",9,01oct2002,104,106,Yes,Yes,2010
44589,"Atheroembolism, Site Nec",9,01oct2002,104,106,Yes,Yes,2010
446,Polyarterit Nodosa Et Al*,9,01jan1991,38,40,No,No,2010
4460,Polyarteritis Nodosa,9,01jan1991,38,40,Yes,Yes,2010
4461,Mucocutan Lymph Node Syn,9,01jan1991,38,40,Yes,Yes,2010
4462,Hypersensitiv Angiitis*,9,01jan1991,38,40,No,No,2010
44620,Hypersensit Angiitis Nos,9,01jan1991,38,40,Yes,Yes,2010
44621,Goodpasture'S Syndrome,9,01jan1991,38,40,Yes,Yes,2010
44629,Hypersensit Angiitis Nec,9,01jan1991,38,40,Yes,Yes,2010
4463,Lethal Midline Granuloma,9,01jan1991,38,40,Yes,Yes,2010
4464,Wegener'S Granulomatosis,9,01jan1991,38,40,Yes,Yes,2010
4465,Giant Cell Arteritis,9,01jan1991,38,40,Yes,Yes,2010
4466,Thrombot Microangiopathy,9,01jan1991,38,40,Yes,Yes,2010
4467,Takayasu'S Disease,9,01jan1991,38,40,Yes,Yes,2010
447,Other Arterial Disease*,9,01jan1991,105,106,No,No,2010
4470,Acq Arterioven Fistula,9,01jan1991,105,106,Yes,Yes,2010
4471,Stricture Of Artery,9,01jan1991,105,106,Yes,Yes,2010
4472,Rupture Of Artery,9,01jan1991,105,106,Yes,Yes,2010
4473,Renal Artery Hyperplasia,9,01jan1991,105,106,Yes,Yes,2010
4474,Celiac Art Compress Syn,9,01jan1991,105,106,Yes,Yes,2010
4475,Necrosis Of Artery,9,01jan1991,105,106,Yes,Yes,2010
4476,Arteritis Nos,9,01jan1991,105,106,Yes,Yes,2010
4478,Arterial Disease Nec,9,01jan1991,105,106,Yes,Yes,2010
4479,Arterial Disease Nos,9,01jan1991,105,106,Yes,Yes,2010
4480,Heredit Hemorr Telangiec,9,01jan1991,105,106,Yes,Yes,2010
449,SEPTIC ARTERIAL EMBOLISM,9,01oct2007,104,106,Yes,Yes,2010
4511,Deep Phlebitis-Leg*,9,01jan1991,105,105,No,No,2010
45111,Femoral Vein Phlebitis,9,01jan1991,105,105,Yes,Yes,2010
45119,Deep Phlebitis-Leg Nec,9,01jan1991,105,105,Yes,Yes,2010
45181,Iliac Thrombophlebitis,9,01jan1991,105,105,Yes,Yes,2010
45183,Phlbts Deep Vn Up Extrm,9,01jan1991,105,105,Yes,Yes,2010
4530,Budd-Chiari Syndrome,9,01jan1991,105,105,Yes,Yes,2010
4532,Vena Cava Thrombosis,9,01jan1991,105,105,Yes,Yes,2010
4533,Renal Vein Thrombosis,9,01jan1991,105,105,Yes,Yes,2010
45340,Dvt/Emblsm Lower Ext Nos,9,01oct2004,105,105,Yes,Yes,2010
45341,Dvt/Emb Prox Lower Ext,9,01oct2004,105,105,Yes,Yes,2010
45342,Dvt/Emb Distal Lower Ext,9,01oct2004,105,105,Yes,Yes,2010
45350,Ch DVT/embl low ext NOS,9,01oct2009,105,105,Yes,Yes,2010
45351,Ch DVT/embl prox low ext,9,01oct2009,105,105,Yes,Yes,2010
45352,Ch DVT/embl dstl low ext,9,01oct2009,105,105,Yes,Yes,2010
45372,Ch DVT/embl up ext,9,01oct2009,105,105,Yes,Yes,2010
45374,Ch emblsm axillary veins,9,01oct2009,105,105,Yes,Yes,2010
45375,Ch emblsm subclav veins,9,01oct2009,105,105,Yes,Yes,2010
45376,Ch embl internl jug vein,9,01oct2009,105,105,Yes,Yes,2010
45377,Ch embl thorac vein NEC,9,01oct2009,105,105,Yes,Yes,2010
4538,Venous Thrombosis Nec,9,01jan1991,105,105,Yes,Yes,2010
45382,Ac DVT/embl up ext,9,01oct2009,105,105,Yes,Yes,2010
45384,Ac emblsm axillary veins,9,01oct2009,105,105,Yes,Yes,2010
45385,Ac embl subclav veins,9,01oct2009,105,105,Yes,Yes,2010
45386,Ac embl internl jug vein,9,01oct2009,105,105,Yes,Yes,2010
45387,Ac embl thorac vein NEC,9,01oct2009,105,105,Yes,Yes,2010
4560,Esophag Varices W Bleed,9,01jan1991,25,,Yes,No,2010
4561,Esoph Varices W/O Bleed,9,01jan1991,25,,Yes,No,2010
4562,Esoph Varices In Oth Dis*,9,01jan1991,25,,No,No,2010
45620,Bleed Esoph Var Oth Dis,9,01jan1991,25,,Yes,No,2010
45621,Esoph Varice Oth Dis Nos,9,01jan1991,25,,Yes,No,2010
466,Ac Bronchitis/Bronchiol*,9,01jan1991,,113,No,No,2010
4660,Acute Bronchitis,9,01jan1991,,113,No,Yes,2010
4661,Acute Bronchiolitis*,9,01jan1991,,113,No,No,2010
46611,Acu Broncholitis D/T Rsv,9,01oct1997,,113,No,Yes,2010
46619,Acu Brnchlts D/T Oth Org,9,01oct1997,,113,No,Yes,2010
470,Deviated Nasal Septum,9,01jan1991,,129,No,Yes,2010
471,Nasal Polyps*,9,01jan1991,,129,No,No,2010
4710,Polyp Of Nasal Cavity,9,01jan1991,,129,No,Yes,2010
4711,Polypoid Sinus Degen,9,01jan1991,,129,No,Yes,2010
4718,Nasal Sinus Polyp Nec,9,01jan1991,,129,No,Yes,2010
4719,Nasal Polyp Nos,9,01jan1991,,129,No,Yes,2010
472,Chr Pharyng/Nasopharyng*,9,01jan1991,,129,No,No,2010
4720,Chronic Rhinitis,9,01jan1991,,129,No,Yes,2010
4721,Chronic Pharyngitis,9,01jan1991,,129,No,Yes,2010
4722,Chronic Nasopharyngitis,9,01jan1991,,129,No,Yes,2010
473,Chronic Sinusitis*,9,01jan1991,,129,No,No,2010
4730,Chr Maxillary Sinusitis,9,01jan1991,,129,No,Yes,2010
4731,Chr Frontal Sinusitis,9,01jan1991,,129,No,Yes,2010
4732,Chr Ethmoidal Sinusitis,9,01jan1991,,129,No,Yes,2010
4733,Chr Sphenoidal Sinusitis,9,01jan1991,,129,No,Yes,2010
4738,Chronic Sinusitis Nec,9,01jan1991,,129,No,Yes,2010
4739,Chronic Sinusitis Nos,9,01jan1991,,129,No,Yes,2010
474,Chr T & A Dis*,9,01jan1991,,129,No,No,2010
4740,Chronic Tonsillitis*,9,01jan1991,,129,No,No,2010
47400,Chronic Tonsillitis,9,01oct1998,,129,No,Yes,2010
47401,Chronic Adenoiditis,9,01oct1998,,129,No,Yes,2010
47402,Chronic Tonsils&Adenoids,9,01oct1998,,129,No,Yes,2010
4741,T & A Hypertrophy*,9,01jan1991,,129,No,No,2010
47410,Hypertrophy T And A,9,01jan1991,,129,No,Yes,2010
47411,Hypertrophy Tonsils,9,01jan1991,,129,No,Yes,2010
47412,Hypertrophy Adenoids,9,01jan1991,,129,No,Yes,2010
4742,Adenoid Vegetations,9,01jan1991,,129,No,Yes,2010
4748,Chr T & A Dis Nec,9,01jan1991,,129,No,Yes,2010
4749,Chr T & A Dis Nos,9,01jan1991,,129,No,Yes,2010
476,Chr Laryng/Laryngotrach*,9,01jan1991,,126,No,No,2010
4760,Chronic Laryngitis,9,01jan1991,,126,No,Yes,2010
4761,Chr Laryngotracheitis,9,01jan1991,,126,No,Yes,2010
477,Allergic Rhinitis*,9,01jan1991,,129,No,No,2010
4770,Rhinitis Due To Pollen,9,01jan1991,,129,No,Yes,2010
4771,Allergic Rhinitis-Food,9,01oct2001,,129,No,Yes,2010
4772,Allerg Rhinitis-Cat/Dog,9,01oct2004,,129,No,Yes,2010
4778,Allergic Rhinitis Nec,9,01jan1991,,129,No,Yes,2010
4779,Allergic Rhinitis Nos,9,01jan1991,,129,No,Yes,2010
478,Oth Uppr Respiratory Dis*,9,01jan1991,,129,No,No,2010
4780,Hypertrph Nasal Turbinat,9,01jan1991,,129,No,Yes,2010
4781,Nasal & Sinus Dis Nec,9,01jan1991,,129,No,No,2010
47811,Nasal mucositis (ulcerati,9,01oct2006,,129,No,Yes,2010
47819,Other disease of nasal ca,9,01oct2006,,129,No,Yes,2010
4782,Disease Of Pharynx Nec*,9,01jan1991,,129,No,No,2010
47820,Disease Of Pharynx Nos,9,01jan1991,,129,No,Yes,2010
47821,Cellulitis Of Pharynx,9,01jan1991,,129,No,Yes,2010
47822,Parapharyngeal Abscess,9,01jan1991,,129,No,Yes,2010
47824,Retropharyngeal Abscess,9,01jan1991,,129,No,Yes,2010
47825,Edema Pharynx/Nasopharyx,9,01jan1991,,129,No,Yes,2010
47826,Cyst Pharynx/Nasopharynx,9,01jan1991,,129,No,Yes,2010
47829,Disease Of Pharynx Nec,9,01jan1991,,129,No,Yes,2010
4784,Vocal Cord/Larynx Polyp,9,01jan1991,,126,No,Yes,2010
4785,Vocal Cord Disease Nec,9,01jan1991,,126,No,Yes,2010
4786,Edema Of Larynx,9,01jan1991,,126,No,Yes,2010
4787,Other Disease Of Larynx*,9,01jan1991,,126,No,No,2010
47870,Disease Of Larynx Nos,9,01jan1991,,126,No,Yes,2010
47871,Laryngeal Cellulitis,9,01jan1991,,126,No,Yes,2010
47874,Stenosis Of Larynx,9,01jan1991,,126,No,Yes,2010
47875,Laryngeal Spasm,9,01jan1991,,126,No,Yes,2010
47879,Disease Of Larynx Nec,9,01jan1991,,126,No,Yes,2010
4788,Urt Hypersens React Nos,9,01jan1991,,129,No,Yes,2010
4789,Upper Resp Dis Nec/Nos,9,01jan1991,,129,No,Yes,2010
481,Pneumococcal Pneumonia,9,01jan1991,112,,Yes,No,2010
4820,K. Pneumoniae Pneumonia,9,01jan1991,111,111,Yes,Yes,2010
4821,Pseudomonal Pneumonia,9,01jan1991,111,111,Yes,Yes,2010
4822,H.Influenzae Pneumonia,9,01jan1991,112,,Yes,No,2010
4823,Streptococcal Pneumonia*,9,01jan1991,112,,No,No,2010
48230,Streptococcal Pneumn Nos,9,01jan1991,112,,Yes,No,2010
48231,Pneumonia Strptococcus A,9,01jan1991,112,,Yes,No,2010
48232,Pneumonia Strptococcus B,9,01jan1991,112,,Yes,No,2010
48239,Pneumonia Oth Strep,9,01jan1991,112,,Yes,No,2010
4824,Staphylococcal Pneumonia*,9,01jan1991,111,111,No,No,2010
48240,Staphylococcal Pneu Nos,9,01oct1999,111,111,Yes,Yes,2010
48241,Staph Aureus Pneumonia,9,01oct1999,111,111,Yes,Yes,2010
48242,METH RES PNEU D/T STAPH,9,01oct2008,111,111,Yes,Yes,2010
48249,Staph Pneumonia Nec,9,01oct1999,111,111,Yes,Yes,2010
4828,Bacterial Pneumonia Nec*,9,01jan1991,111,111,No,No,2010
48281,Pneumonia Anaerobes,9,01jan1991,111,111,Yes,Yes,2010
48282,Pneumonia E Coli,9,01jan1991,111,111,Yes,Yes,2010
48283,Pneumo Oth Grm-Neg Bact,9,01jan1991,111,111,Yes,Yes,2010
48284,Legionnaires' Disease,9,01oct1998,111,111,Yes,Yes,2010
48289,Pneumonia Oth Spcf Bact,9,01jan1991,111,111,Yes,Yes,2010
4841,Pneum W Cytomeg Incl Dis,9,01jan1991,5,2,Yes,Yes,2010
4846,Pneum In Aspergillosis,9,01jan1991,112,112,Yes,Yes,2010
4847,Pneum In Oth Sys Mycoses,9,01jan1991,112,112,Yes,Yes,2010
490,Bronchitis Nos,9,01jan1991,,113,No,Yes,2010
491,Chronic Bronchitis*,9,01jan1991,108,109,No,No,2010
4910,Simple Chr Bronchitis,9,01jan1991,108,109,Yes,Yes,2010
4911,Mucopurul Chr Bronchitis,9,01jan1991,108,109,Yes,Yes,2010
4912,Obstruct Chr Bronchitis*,9,01jan1991,108,109,No,No,2010
49120,Obst Chr Bronc W/O Exac,9,01jan1991,108,109,Yes,Yes,2010
49121,Obs Chr Bronc W(Ac) Exac,9,01jan1991,108,109,Yes,Yes,2010
49122,Obs Chr Bronc W Ac Bronc,9,01oct2004,108,109,Yes,Yes,2010
4918,Chronic Bronchitis Nec,9,01jan1991,108,109,Yes,Yes,2010
4919,Chronic Bronchitis Nos,9,01jan1991,108,109,Yes,Yes,2010
492,Emphysema*,9,01jan1991,108,109,No,No,2010
4920,Emphysematous Bleb,9,01jan1991,108,109,Yes,Yes,2010
4928,Emphysema Nec,9,01jan1991,108,109,Yes,Yes,2010
493,Asthma*,9,01jan1991,,109,No,No,2010
4930,Extrinsic Asthma*,9,01jan1991,,109,No,No,2010
49300,Extrinsic Asthma Nos,9,01jan1991,,109,No,Yes,2010
49301,Ext Asthma W Status Asth,9,01jan1991,,109,No,Yes,2010
49302,Ext Asthma W(Acute) Exac,9,01oct2001,,109,No,Yes,2010
4931,Intrinsic Asthma*,9,01jan1991,,109,No,No,2010
49310,Intrinsic Asthma Nos,9,01jan1991,,109,No,Yes,2010
49311,Int Asthma W Status Asth,9,01jan1991,,109,No,Yes,2010
49312,Int Asthma W (Ac) Exac,9,01oct2001,,109,No,Yes,2010
4932,Ras Assigned,9,01jan2001,108,109,No,No,2010
49320,Chronic Obst Asthma Nos,9,01jan1991,108,109,Yes,Yes,2010
49321,Ch Ob Asthma W Stat Asth,9,01jan1991,108,109,Yes,Yes,2010
49322,Ch Obst Asth W (Ac) Exac,9,01oct2001,108,109,Yes,Yes,2010
4938,"Asthma, Other*",9,01jan1991,,109,No,No,2010
49381,Exercse Ind Bronchospasm,9,01oct2003,,109,No,Yes,2010
49382,Cough Variant Asthma,9,01oct2003,,109,No,Yes,2010
4939,Asthma Nos*,9,01jan1991,,109,No,No,2010
49390,Asthma Nos,9,01jan1991,,109,No,Yes,2010
49391,Asthma W Status Asthmat,9,01jan1991,,109,No,Yes,2010
49392,Asthma Nos W (Ac) Exac,9,01oct2001,,109,No,Yes,2010
494,Bronchiectasis*,9,01jan1991,,110,No,No,2010
4940,Bronchiectas W/O Ac Exac,9,01oct2001,,110,No,Yes,2010
4941,Bronchiectasis W Ac Exac,9,01oct2001,,110,No,Yes,2010
495,Ext Allergic Alveolitis*,9,01jan1991,,110,No,No,2010
4950,Farmers' Lung,9,01jan1991,,110,No,Yes,2010
4951,Bagassosis,9,01jan1991,,110,No,Yes,2010
4952,Bird-Fanciers' Lung,9,01jan1991,,110,No,Yes,2010
4953,Suberosis,9,01jan1991,,110,No,Yes,2010
4954,Malt Workers' Lung,9,01jan1991,,110,No,Yes,2010
4955,Mushroom Workers' Lung,9,01jan1991,,110,No,Yes,2010
4956,Mapl Bark-Stripprs' Lung,9,01jan1991,,110,No,Yes,2010
4957,"""Ventilation"" Pneumonit",9,01jan1991,,110,No,Yes,2010
4958,Allerg Alveol/Pneum Nec,9,01jan1991,,110,No,Yes,2010
4959,Allerg Alveol/Pneum Nos,9,01jan1991,,110,No,Yes,2010
496,Chr Airway Obstruct Nec,9,01jan1991,108,109,Yes,Yes,2010
500,Coal Workers' Pneumocon,9,01jan1991,,110,No,Yes,2010
501,Asbestosis,9,01jan1991,,110,No,Yes,2010
502,Silica Pneumocon Nec,9,01jan1991,,110,No,Yes,2010
503,Inorg Dust Pneumocon Nec,9,01jan1991,,110,No,Yes,2010
504,Dust Pneumonopathy Nec,9,01jan1991,,110,No,Yes,2010
505,Pneumoconiosis Nos,9,01jan1991,,110,No,Yes,2010
506,Fum/Vapor Resp Diseases*,9,01jan1991,,110,No,No,2010
5060,Fum/Vapor Bronc/Pneumon,9,01jan1991,,110,No,Yes,2010
5061,Fum/Vapor Ac Pulm Edema,9,01jan1991,,110,No,Yes,2010
5062,Fum/Vapor Up Resp Inflam,9,01jan1991,,110,No,Yes,2010
5063,Fum/Vap Ac Resp Cond Nec,9,01jan1991,,110,No,Yes,2010
5064,Fum/Vapor Chr Resp Cond,9,01jan1991,,110,No,Yes,2010
5069,Fum/Vapor Resp Cond Nos,9,01jan1991,,110,No,Yes,2010
507,Solid/Liq Pneumonitis*,9,01jan1991,111,111,No,No,2010
5070,Food/Vomit Pneumonitis,9,01jan1991,111,111,Yes,Yes,2010
5071,Oil/Essence Pneumonitis,9,01jan1991,111,111,Yes,Yes,2010
5078,Solid/Liq Pneumonit Nec,9,01jan1991,111,111,Yes,Yes,2010
508,Resp Cond D/T Ext Agent*,9,01jan1991,,110,No,No,2010
5080,Ac Pul Manif D/T Radiat,9,01jan1991,,110,No,Yes,2010
5081,Chr Pul Manif D/T Radiat,9,01jan1991,,110,No,Yes,2010
5088,Resp Cond: Ext Agent Nec,9,01jan1991,,110,No,Yes,2010
5089,Resp Cond: Ext Agent Nos,9,01jan1991,,110,No,Yes,2010
510,Empyema*,9,01jan1991,112,112,No,No,2010
5100,Empyema With Fistula,9,01jan1991,112,112,Yes,Yes,2010
5109,Empyema W/O Fistula,9,01jan1991,112,112,Yes,Yes,2010
513,Lung/Mediastinum Abscess*,9,01jan1991,112,112,No,No,2010
5130,Abscess Of Lung,9,01jan1991,112,112,Yes,Yes,2010
5131,Abscess Of Mediastinum,9,01jan1991,112,112,Yes,Yes,2010
515,Postinflam Pulm Fibrosis,9,01jan1991,,110,No,Yes,2010
516,Oth Alveol Pneumonopathy*,9,01jan1991,,110,No,No,2010
5160,Pul Alveolar Proteinosis,9,01jan1991,,110,No,Yes,2010
5161,Idio Pulm Hemosiderosis,9,01jan1991,,110,No,Yes,2010
5162,Pulm Alveolar Microlith,9,01jan1991,,110,No,Yes,2010
5163,Idio Fibros Alveolitis,9,01jan1991,,110,No,Yes,2010
5168,Alveol Pneumonopathy Nec,9,01jan1991,,110,No,Yes,2010
5169,Alveol Pneumonopathy Nos,9,01jan1991,,110,No,Yes,2010
517,Lung Involv W Oth Cond*,9,01jan1991,,110,No,No,2010
5171,Rheumatic Pneumonia,9,01jan1991,,110,No,Yes,2010
5172,Syst Sclerosis Lung Dis,9,01jan1991,,110,No,Yes,2010
5173,Acute Chest Syndrome,9,01oct2003,44,51,Yes,Yes,2010
5178,Lung Involv In Oth Dis,9,01jan1991,,110,No,Yes,2010
5181,Interstitial Emphysema,9,01jan1991,108,109,Yes,Yes,2010
5182,Compensatory Emphysema,9,01jan1991,108,109,Yes,Yes,2010
5183,Pulmonary Eosinophilia,9,01jan1991,,110,No,Yes,2010
5184,Acute Lung Edema Nos,9,01jan1991,79,,Yes,No,2010
5185,Post Traum Pulm Insuffic,9,01jan1991,79,,Yes,No,2010
5186,Alrgc Brncpul Asprglosis,9,01oct1998,,110,No,Yes,2010
51881,Acute Respiratry Failure,9,01jan1991,79,,Yes,No,2010
51882,Other Pulmonary Insuff,9,01jan1991,79,,Yes,No,2010
51883,Chronic Respiratory Fail,9,01oct1999,79,,Yes,No,2010
51884,Acute & Chronc Resp Fail,9,01oct1999,79,,Yes,No,2010
5190,Tracheostomy Complic*,9,01jan1991,77,,No,No,2010
51900,Tracheostomy Comp Nos,9,01oct1999,77,,Yes,No,2010
51901,Tracheostomy Infection,9,01oct1999,77,,Yes,No,2010
51902,Tracheostomy - Mech Comp,9,01oct1999,77,,Yes,No,2010
51909,Tracheostomy Comp Nec,9,01oct1999,77,,Yes,No,2010
51911,Acute bronchospasm,9,01oct2006,,109,No,Yes,2010
51919,Other diseases of trachea,9,01oct2006,,110,No,Yes,2010
527,Salivary Gland Diseases*,9,01jan1991,,130,No,No,2010
5270,Salivary Gland Atrophy,9,01jan1991,,130,No,Yes,2010
5271,Salivary Glnd Hyprtrophy,9,01jan1991,,130,No,Yes,2010
5272,Sialoadenitis,9,01jan1991,,130,No,Yes,2010
5273,Salivary Gland Abscess,9,01jan1991,,130,No,Yes,2010
5274,Salivary Gland Fistula,9,01jan1991,,130,No,Yes,2010
5275,Sialolithiasis,9,01jan1991,,130,No,Yes,2010
5276,Salivary Gland Mucocele,9,01jan1991,,130,No,Yes,2010
5277,Salivary Secretion Dis,9,01jan1991,,130,No,Yes,2010
5278,Salivary Gland Dis Nec,9,01jan1991,,130,No,Yes,2010
5279,Salivary Gland Dis Nos,9,01jan1991,,130,No,Yes,2010
530,Diseases Of Esophagus*,9,01jan1991,,37,No,No,2010
5300,Achalasia & Cardiospasm,9,01jan1991,,37,No,Yes,2010
5301,Esophagitis*,9,01jan1991,,37,No,No,2010
53010,"Esophagitis, Unspecified",9,01jan1991,,37,No,Yes,2010
53011,Reflux Esophagitis,9,01jan1991,,37,No,Yes,2010
53012,Acute Esophagitis,9,01oct2002,,37,No,Yes,2010
53013,EOSINOPHILIC ESOPHAGITIS,9,01oct2008,,37,No,Yes,2010
53019,Other Esophagitis,9,01jan1991,,37,No,Yes,2010
5302,Ulcer Of Esophagus,9,01jan1991,,34,No,No,2010
53020,Ulc Esophagus W/O Bleed,9,01oct2003,,34,No,Yes,2010
53021,Ulcer Esophagus W Bleed,9,01oct2003,,34,No,Yes,2010
5303,Esophageal Stricture,9,01jan1991,,37,No,Yes,2010
5304,Perforation Of Esophagus,9,01jan1991,,37,No,Yes,2010
5305,Dyskinesia Of Esophagus,9,01jan1991,,37,No,Yes,2010
5306,Acq Esophag Diverticulum,9,01jan1991,,37,No,Yes,2010
5307,Mallory-Weiss Syndrome,9,01jan1991,,34,No,Yes,2010
5308,Esophageal Disorder Nec*,9,01jan1991,,37,No,No,2010
53081,Esophageal Reflux,9,01jan1991,,37,No,Yes,2010
53082,Esophageal Hemorrhage,9,01jan1991,,34,No,Yes,2010
53083,Esophageal Leukoplakia,9,01jan1991,,37,No,Yes,2010
53084,Tracheoesophageal Fstula,9,01jan1991,,37,No,Yes,2010
53085,Barrett'S Esophagus,9,01oct2003,,37,No,Yes,2010
53086,Esophagostomy Infection,9,01oct2004,176,,Yes,No,2010
53087,Mech Comp Esophagostomy,9,01oct2004,176,,Yes,No,2010
53089,Other Dsrders Esophagus,9,01jan1991,,37,No,Yes,2010
5309,Esophageal Disorder Nos,9,01jan1991,,37,No,Yes,2010
531,Gastric Ulcer*,9,01jan1991,,34,No,No,2010
5310,Ac Stomach Ulcer W Hem*,9,01jan1991,,34,No,No,2010
53100,Ac Stomach Ulcer W Hem,9,01jan1991,,34,No,Yes,2010
53101,Ac Stomac Ulc W Hem-Obst,9,01jan1991,,34,No,Yes,2010
5311,Ac Stomach Ulcer W Perf*,9,01jan1991,31,,No,No,2010
53110,Ac Stomach Ulcer W Perf,9,01jan1991,31,,Yes,No,2010
53111,Ac Stom Ulc W Perf-Obst,9,01jan1991,31,,Yes,No,2010
5312,Ac Stomac Ulc W Hem/Perf*,9,01jan1991,31,,No,No,2010
53120,Ac Stomac Ulc W Hem/Perf,9,01jan1991,31,,Yes,No,2010
53121,Ac Stom Ulc Hem/Perf-Obs,9,01jan1991,31,,Yes,No,2010
5313,Acute Stomach Ulcer Nos*,9,01jan1991,,34,No,No,2010
53130,Acute Stomach Ulcer Nos,9,01jan1991,,34,No,Yes,2010
53131,Ac Stomach Ulc Nos-Obstr,9,01jan1991,,34,No,Yes,2010
5314,Chr Stomach Ulc W Hem*,9,01jan1991,,34,No,No,2010
53140,Chr Stomach Ulc W Hem,9,01jan1991,,34,No,Yes,2010
53141,Chr Stom Ulc W Hem-Obstr,9,01jan1991,,34,No,Yes,2010
5315,Chr Stomach Ulcer W Perf*,9,01jan1991,31,,No,No,2010
53150,Chr Stomach Ulcer W Perf,9,01jan1991,31,,Yes,No,2010
53151,Chr Stom Ulc W Perf-Obst,9,01jan1991,31,,Yes,No,2010
5316,Chr Stomach Ulc Hem/Perf*,9,01jan1991,31,,No,No,2010
53160,Chr Stomach Ulc Hem/Perf,9,01jan1991,31,,Yes,No,2010
53161,Chr Stom Ulc Hem/Perf-Ob,9,01jan1991,31,,Yes,No,2010
5317,Chr Stomach Ulcer Nos*,9,01jan1991,,34,No,No,2010
53170,Chr Stomach Ulcer Nos,9,01jan1991,,34,No,Yes,2010
53171,Chr Stomach Ulc Nos-Obst,9,01jan1991,,34,No,Yes,2010
5319,Stomach Ulcer Nos*,9,01jan1991,,34,No,No,2010
53190,Stomach Ulcer Nos,9,01jan1991,,34,No,Yes,2010
53191,Stomach Ulcer Nos-Obstr,9,01jan1991,,34,No,Yes,2010
532,Duodenal Ulcer*,9,01jan1991,,34,No,No,2010
5320,Ac Duodenal Ulcer W Hem*,9,01jan1991,,34,No,No,2010
53200,Ac Duodenal Ulcer W Hem,9,01jan1991,,34,No,Yes,2010
53201,Ac Duoden Ulc W Hem-Obst,9,01jan1991,,34,No,Yes,2010
5321,Ac Duodenal Ulcer W Perf*,9,01jan1991,31,,No,No,2010
53210,Ac Duodenal Ulcer W Perf,9,01jan1991,31,,Yes,No,2010
53211,Ac Duoden Ulc Perf-Obstr,9,01jan1991,31,,Yes,No,2010
5322,Ac Duoden Ulc W Hem/Perf*,9,01jan1991,31,,No,No,2010
53220,Ac Duoden Ulc W Hem/Perf,9,01jan1991,31,,Yes,No,2010
53221,Ac Duod Ulc Hem/Perf-Obs,9,01jan1991,31,,Yes,No,2010
5323,Acute Duodenal Ulcer Nos*,9,01jan1991,,34,No,No,2010
53230,Acute Duodenal Ulcer Nos,9,01jan1991,,34,No,Yes,2010
53231,Ac Duodenal Ulc Nos-Obst,9,01jan1991,,34,No,Yes,2010
5324,Chr Duoden Ulcer W Hem*,9,01jan1991,,34,No,No,2010
53240,Chr Duoden Ulcer W Hem,9,01jan1991,,34,No,Yes,2010
53241,Chr Duoden Ulc Hem-Obstr,9,01jan1991,,34,No,Yes,2010
5325,Chr Duoden Ulcer W Perf*,9,01jan1991,31,,No,No,2010
53250,Chr Duoden Ulcer W Perf,9,01jan1991,31,,Yes,No,2010
53251,Chr Duoden Ulc Perf-Obst,9,01jan1991,31,,Yes,No,2010
5326,Chr Duoden Ulc Hem/Perf*,9,01jan1991,31,,No,No,2010
53260,Chr Duoden Ulc Hem/Perf,9,01jan1991,31,,Yes,No,2010
53261,Chr Duod Ulc Hem/Perf-Ob,9,01jan1991,31,,Yes,No,2010
5327,Chr Duodenal Ulcer Nos*,9,01jan1991,,34,No,No,2010
53270,Chr Duodenal Ulcer Nos,9,01jan1991,,34,No,Yes,2010
53271,Chr Duoden Ulc Nos-Obstr,9,01jan1991,,34,No,Yes,2010
5329,Duodenal Ulcer Nos*,9,01jan1991,,34,No,No,2010
53290,Duodenal Ulcer Nos,9,01jan1991,,34,No,Yes,2010
53291,Duodenal Ulcer Nos-Obstr,9,01jan1991,,34,No,Yes,2010
533,"Peptic Ulcer, Site Nos*",9,01jan1991,,34,No,No,2010
5330,Ac Peptic Ulcer W Hemorr*,9,01jan1991,,34,No,No,2010
53300,Ac Peptic Ulcer W Hemorr,9,01jan1991,,34,No,Yes,2010
53301,Ac Peptic Ulc W Hem-Obst,9,01jan1991,,34,No,Yes,2010
5331,Ac Peptic Ulcer W Perfor*,9,01jan1991,31,,No,No,2010
53310,Ac Peptic Ulcer W Perfor,9,01jan1991,31,,Yes,No,2010
53311,Ac Peptic Ulc W Perf-Obs,9,01jan1991,31,,Yes,No,2010
5332,Ac Peptic Ulc W Hem/Perf*,9,01jan1991,31,,No,No,2010
53320,Ac Peptic Ulc W Hem/Perf,9,01jan1991,31,,Yes,No,2010
53321,Ac Pept Ulc Hem/Perf-Obs,9,01jan1991,31,,Yes,No,2010
5333,Acute Peptic Ulcer Nos*,9,01jan1991,,34,No,No,2010
53330,Acute Peptic Ulcer Nos,9,01jan1991,,34,No,Yes,2010
53331,Ac Peptic Ulcer Nos-Obst,9,01jan1991,,34,No,Yes,2010
5334,Chr Peptic Ulcer W Hem*,9,01jan1991,,34,No,No,2010
53340,Chr Peptic Ulcer W Hem,9,01jan1991,,34,No,Yes,2010
53341,Chr Peptic Ulc W Hem-Obs,9,01jan1991,,34,No,Yes,2010
5335,Chr Peptic Ulcer W Perf*,9,01jan1991,31,,No,No,2010
53350,Chr Peptic Ulcer W Perf,9,01jan1991,31,,Yes,No,2010
53351,Chr Peptic Ulc Perf-Obst,9,01jan1991,31,,Yes,No,2010
5336,Chr Pept Ulc W Hem/Perf*,9,01jan1991,31,,No,No,2010
53360,Chr Pept Ulc W Hem/Perf,9,01jan1991,31,,Yes,No,2010
