"icd","icddesc","icdvers","icddate","hcc","rxhcc","inhcc","inrxhcc","year"
"41032","Ami Inferopost, Subseq",9,1/1/1991,"82","92","Yes","Yes",2007
"4104","Ami Inferior Wall Nec*",9,1/1/1991,"82","92","Yes","Yes",2007
"41040","Ami Inferior Wall,Unspec",9,1/1/1991,"82","92","Yes","Yes",2007
"41041","Ami Inferior Wall, Init",9,1/1/1991,"81","92","Yes","Yes",2007
"41042","Ami Inferior Wall,Subseq",9,1/1/1991,"82","92","Yes","Yes",2007
"4105","Ami Lateral Wall Nec*",9,1/1/1991,"82","92","Yes","Yes",2007
"41050","Ami Lateral Nec, Unspec",9,1/1/1991,"82","92","Yes","Yes",2007
"41051","Ami Lateral Nec, Initial",9,1/1/1991,"81","92","Yes","Yes",2007
"41052","Ami Lateral Nec, Subseq",9,1/1/1991,"82","92","Yes","Yes",2007
"4106","True Posterior Infarct*",9,1/1/1991,"82","92","Yes","Yes",2007
"41060","True Post Infarct,Unspec",9,1/1/1991,"82","92","Yes","Yes",2007
"41061","True Post Infarct, Init",9,1/1/1991,"81","92","Yes","Yes",2007
"41062","True Post Infarct,Subseq",9,1/1/1991,"82","92","Yes","Yes",2007
"4107","Subendocardial Infarct*",9,1/1/1991,"82","92","Yes","Yes",2007
"41070","Subendo Infarct, Unspec",9,1/1/1991,"82","92","Yes","Yes",2007
"41071","Subendo Infarct, Initial",9,1/1/1991,"81","92","Yes","Yes",2007
"41072","Subendo Infarct, Subseq",9,1/1/1991,"82","92","Yes","Yes",2007
"4108","Myocardial Infarct Nec*",9,1/1/1991,"82","92","Yes","Yes",2007
"41080","Ami Nec, Unspecified",9,1/1/1991,"82","92","Yes","Yes",2007
"41081","Ami Nec, Initial",9,1/1/1991,"81","92","Yes","Yes",2007
"41082","Ami Nec, Subsequent",9,1/1/1991,"82","92","Yes","Yes",2007
"4109","Myocardial Infarct Nos*",9,1/1/1991,"82","92","Yes","Yes",2007
"41090","Ami Nos, Unspecified",9,1/1/1991,"82","92","Yes","Yes",2007
"41091","Ami Nos, Initial",9,1/1/1991,"81","92","Yes","Yes",2007
"41092","Ami Nos, Subsequent",9,1/1/1991,"82","92","Yes","Yes",2007
"411","Oth Ac Ischemic Hrt Dis*",9,1/1/1991,"82","92","Yes","Yes",2007
"4110","Post Mi Syndrome",9,1/1/1991,"82","92","Yes","Yes",2007
"4111","Intermed Coronary Synd",9,1/1/1991,"82","92","Yes","Yes",2007
"4118","Ac Ischemic Hrt Dis Nec*",9,1/1/1991,"82","92","Yes","Yes",2007
"41181","Acute Cor Occlsn W/O Mi",9,1/1/1991,"82","92","Yes","Yes",2007
"41189","Ac Ischemic Hrt Dis Nec",9,1/1/1991,"82","92","Yes","Yes",2007
"412","Old Myocardial Infarct",9,1/1/1991,"83","92","Yes","Yes",2007
"413","Angina Pectoris*",9,1/1/1991,"83","92","Yes","Yes",2007
"4130","Angina Decubitus",9,1/1/1991,"83","92","Yes","Yes",2007
"4131","Prinzmetal Angina",9,1/1/1991,"83","92","Yes","Yes",2007
"4139","Angina Pectoris Nec/Nos",9,1/1/1991,"83","92","Yes","Yes",2007
"414","Oth Chr Ischemic Hrt Dis*",9,1/1/1991,,"92","No","Yes",2007
"4140","Coronary Atherosclerosis*",9,1/1/1991,,"92","No","Yes",2007
"41400","Cor Ath Unsp Vsl Ntv/Gft",9,1/1/1991,,"92","No","Yes",2007
"41401","Crnry Athrscl Natve Vssl",9,1/1/1991,,"92","No","Yes",2007
"41402","Crn Ath Atlg Vn Bps Grft",9,1/1/1991,,"92","No","Yes",2007
"41403","Crn Ath Nonatlg Blg Grft",9,1/1/1991,,"92","No","Yes",2007
"41404","Cor Ath Artry Bypas Grft",9,10/1/1997,,"92","No","Yes",2007
"41405","Cor Ath Bypass Graft Nos",9,10/1/1997,,"92","No","Yes",2007
"41406","Cor Ath Natv Art Tp Hrt",9,10/1/2002,,"92","No","Yes",2007
"41407","Cor Ath Bps Graft Tp Hrt",9,10/1/2003,,"92","No","Yes",2007
"4141","Aneurysm Of Heart*",9,1/1/1991,,"92","No","Yes",2007
"41410","Aneurysm Of Heart",9,1/1/1991,,"92","No","Yes",2007
"41411","Aneurysm Coronary Vessel",9,1/1/1991,,"92","No","Yes",2007
"41412","Dissection Cor Artery",9,10/1/2002,,"92","No","Yes",2007
"41419","Aneurysm Of Heart Nec",9,1/1/1991,,"92","No","Yes",2007
"4142","CHR TOT OCCLUS COR ARTRY",9,10/1/2007,,"92",,,2007
"4143","COR ATH D/T LPD RCH PLAQ",9,10/1/2008,,"92","No","No",2007
"4148","Chr Ischemic Hrt Dis Nec",9,1/1/1991,,"92","No","Yes",2007
"4149","Chr Ischemic Hrt Dis Nos",9,1/1/1991,,"92","No","Yes",2007
"4150","Acute Cor Pulmonale",9,1/1/1991,"80","91","Yes","Yes",2007
"4151","Pulmon Embolism/Infarct*",9,1/1/1991,"104","105","Yes","Yes",2007
"41511","Iatrogen Pulm Emb/Infarc",9,1/1/1991,"104","105","Yes","Yes",2007
"41512","SEPTIC PULMONARY EMBOLSM",9,10/1/2007,"104","105",,,2007
"41519","Pulm Embol/Infarct Nec",9,1/1/1991,"104","105","Yes","Yes",2007
"416","Chr Pulmonary Heart Dis*",9,1/1/1991,"80","91","Yes","Yes",2007
"4160","Prim Pulm Hypertension",9,1/1/1991,"80","91","Yes","Yes",2007
"4161","Kyphoscoliotic Heart Dis",9,1/1/1991,"80","91","Yes","Yes",2007
"4162","Chr pulmonary embolism",9,10/1/2009,"104","105","No","No",2007
"4168","Chr Pulmon Heart Dis Nec",9,1/1/1991,"80","91","Yes","Yes",2007
"4169","Chr Pulmon Heart Dis Nos",9,1/1/1991,"80","91","Yes","Yes",2007
"417","Oth Pulmon Circulat Dis*",9,1/1/1991,"80","91","Yes","Yes",2007
"4170","Arterioven Fistu Pul Ves",9,1/1/1991,"80","91","Yes","Yes",2007
"4171","Pulmon Artery Aneurysm",9,1/1/1991,"80","91","Yes","Yes",2007
"4178","Pulmon Circulat Dis Nec",9,1/1/1991,"80","91","Yes","Yes",2007
"4179","Pulmon Circulat Dis Nos",9,1/1/1991,"80","91","Yes","Yes",2007
"425","Cardiomyopathy*",9,1/1/1991,"80","91","Yes","Yes",2007
"4250","Endomyocardial Fibrosis",9,1/1/1991,"80","91","Yes","Yes",2007
"4251","Hypertr Obstr Cardiomyop",9,1/1/1991,"80","91","Yes","Yes",2007
"4252","Obsc Afric Cardiomyopath",9,1/1/1991,"80","91","Yes","Yes",2007
"4253","Endocard Fibroelastosis",9,1/1/1991,"80","91","Yes","Yes",2007
"4254","Prim Cardiomyopathy Nec",9,1/1/1991,"80","91","Yes","Yes",2007
"4255","Alcoholic Cardiomyopathy",9,1/1/1991,"80","91","Yes","Yes",2007
"4257","Metabolic Cardiomyopathy",9,1/1/1991,"80","91","Yes","Yes",2007
"4258","Cardiomyopath In Oth Dis",9,1/1/1991,"80","91","Yes","Yes",2007
"4259","Second Cardiomyopath Nos",9,1/1/1991,"80","91","Yes","Yes",2007
"4260","Atriovent Block Complete",9,1/1/1991,"92","99","Yes","Yes",2007
"4270","Parox Atrial Tachycardia",9,1/1/1991,"92","99","Yes","Yes",2007
"4271","Parox Ventric Tachycard",9,1/1/1991,"92","99","Yes","Yes",2007
"4272","Parox Tachycardia Nos",9,1/1/1991,"92","99","Yes","Yes",2007
"4273","Atrial Fibrill/Flutter*",9,1/1/1991,"92","99","Yes","Yes",2007
"42731","Atrial Fibrillation",9,1/1/1991,"92","99","Yes","Yes",2007
"42732","Atrial Flutter",9,1/1/1991,"92","99","Yes","Yes",2007
"4274","Ventric Fibrill/Flutter*",9,1/1/1991,"79",,"Yes","No",2007
"42741","Ventricular Fibrillation",9,1/1/1991,"79",,"Yes","No",2007
"42742","Ventricular Flutter",9,1/1/1991,"79",,"Yes","No",2007
"4275","Cardiac Arrest",9,1/1/1991,"79",,"Yes","No",2007
"42781","Sinoatrial Node Dysfunct",9,1/1/1991,"92","99","Yes","Yes",2007
"428","Heart Failure*",9,1/1/1991,"80","91","Yes","Yes",2007
"4280","Chf Nos",9,1/1/1991,"80","91","Yes","Yes",2007
"4281","Left Heart Failure",9,1/1/1991,"80","91","Yes","Yes",2007
"4282","Ras Assigned",9,1/1/2001,"80","91","Yes","Yes",2007
"42820","Systolic Hrt Failure Nos",9,10/1/2002,"80","91","Yes","Yes",2007
"42821","Ac Systolic Hrt Failure",9,10/1/2002,"80","91","Yes","Yes",2007
"42822","Chr Systolic Hrt Failure",9,10/1/2002,"80","91","Yes","Yes",2007
"42823","Ac On Chr Syst Hrt Fail",9,10/1/2002,"80","91","Yes","Yes",2007
"4283","Ras Assigned",9,1/1/2001,"80","91","Yes","Yes",2007
"42830","Diastolc Hrt Failure Nos",9,10/1/2002,"80","91","Yes","Yes",2007
"42831","Ac Diastolic Hrt Failure",9,10/1/2002,"80","91","Yes","Yes",2007
"42832","Chr Diastolic Hrt Fail",9,10/1/2002,"80","91","Yes","Yes",2007
"42833","Ac On Chr Diast Hrt Fail",9,10/1/2002,"80","91","Yes","Yes",2007
"4284","Ras Assigned",9,1/1/2001,"80","91","Yes","Yes",2007
"42840","Syst/Diast Hrt Fail Nos",9,10/1/2002,"80","91","Yes","Yes",2007
"42841","Ac Syst/Diastol Hrt Fail",9,10/1/2002,"80","91","Yes","Yes",2007
"42842","Chr Syst/Diastl Hrt Fail",9,10/1/2002,"80","91","Yes","Yes",2007
"42843","Ac/Chr Syst/Dia Hrt Fail",9,10/1/2002,"80","91","Yes","Yes",2007
"4289","Heart Failure Nos",9,1/1/1991,"80","91","Yes","Yes",2007
"4290","Myocarditis Nos",9,1/1/1991,"80","91","Yes","Yes",2007
"4291","Myocardial Degeneration",9,1/1/1991,"80","91","Yes","Yes",2007
"4295","Chordae Tendinae Rupture",9,1/1/1991,"81","92","Yes","Yes",2007
"4296","Papillary Muscle Rupture",9,1/1/1991,"81","92","Yes","Yes",2007
"42983","Takotsubo syndrome",9,10/1/2006,,"92","No","Yes",2007
"430","Subarachnoid Hemorrhage",9,1/1/1991,"95","102","Yes","Yes",2007
"431","Intracerebral Hemorrhage",9,1/1/1991,"95","102","Yes","Yes",2007
"432","Intracranial Hem Nec/Nos*",9,1/1/1991,"95","102","Yes","Yes",2007
"4320","Nontraum Extradural Hem",9,1/1/1991,"95","102","Yes","Yes",2007
"4321","Subdural Hemorrhage",9,1/1/1991,"95","102","Yes","Yes",2007
"4329","Intracranial Hemorr Nos",9,1/1/1991,"95","102","Yes","Yes",2007
"433","Precerebral Occlusion*",9,1/1/1991,,"102","No","Yes",2007
"4330","Basilar Artery Occlusion*",9,1/1/1991,,"102","No","Yes",2007
"43300","Ocl Bslr Art Wo Infrct",9,1/1/1991,,"102","No","Yes",2007
"43301","Ocl Bslr Art W Infrct",9,1/1/1991,"96","102","Yes","Yes",2007
"4331","Carotid Artery Occlusion*",9,1/1/1991,,"102","No","Yes",2007
"43310","Ocl Crtd Art Wo Infrct",9,1/1/1991,,"102","No","Yes",2007
"43311","Ocl Crtd Art W Infrct",9,1/1/1991,"96","102","Yes","Yes",2007
"4332","Vertebral Art Occlusion*",9,1/1/1991,,"102","No","Yes",2007
"43320","Ocl Vrtb Art Wo Infrct",9,1/1/1991,,"102","No","Yes",2007
"43321","Ocl Vrtb Art W Infrct",9,1/1/1991,"96","102","Yes","Yes",2007
"4333","Mult Precereb Occlusion*",9,1/1/1991,,"102","No","Yes",2007
"43330","Ocl Mlt Bi Art Wo Infrct",9,1/1/1991,,"102","No","Yes",2007
"43331","Ocl Mlt Bi Art W Infrct",9,1/1/1991,"96","102","Yes","Yes",2007
"4338","Precereb Occlusion Nec*",9,1/1/1991,,"102","No","Yes",2007
"43380","Ocl Spcf Art Wo Infrct",9,1/1/1991,,"102","No","Yes",2007
"43381","Ocl Spcf Art W Infrct",9,1/1/1991,"96","102","Yes","Yes",2007
"4339","Precereb Occlusion Nos*",9,1/1/1991,,"102","No","Yes",2007
"43390","Ocl Art Nos Wo Infrct",9,1/1/1991,,"102","No","Yes",2007
"43391","Ocl Art Nos W Infrct",9,1/1/1991,"96","102","Yes","Yes",2007
"434","Cerebral Artery Occlus*",9,1/1/1991,,"102","No","Yes",2007
"4340","Cerebral Thrombosis*",9,1/1/1991,,"102","No","Yes",2007
"43400","Crbl Thrmbs Wo Infrct",9,1/1/1991,,"102","No","Yes",2007
"43401","Crbl Thrmbs W Infrct",9,1/1/1991,"96","102","Yes","Yes",2007
"4341","Cerebral Embolism*",9,1/1/1991,,"102","No","Yes",2007
"43410","Crbl Emblsm Wo Infrct",9,1/1/1991,,"102","No","Yes",2007
"43411","Crbl Emblsm W Infrct",9,1/1/1991,"96","102","Yes","Yes",2007
"4349","Cerebr Artery Occlus Nos*",9,1/1/1991,,"102","No","Yes",2007
"43490","Crbl Art Oc Nos Wo Infrc",9,1/1/1991,,"102","No","Yes",2007
"43491","Crbl Art Ocl Nos W Infrc",9,1/1/1991,"96","102","Yes","Yes",2007
"435","Transient Cereb Ischemia*",9,1/1/1991,,"102","No","Yes",2007
"4350","Basilar Artery Syndrome",9,1/1/1991,,"102","No","Yes",2007
"4351","Vertebral Artery Syndrom",9,1/1/1991,,"102","No","Yes",2007
"4352","Subclavian Steal Syndrom",9,1/1/1991,,"102","No","Yes",2007
"4353","Vertbrobaslr Artery Synd",9,1/1/1991,,"102","No","Yes",2007
"4358","Trans Cereb Ischemia Nec",9,1/1/1991,,"102","No","Yes",2007
"4359","Trans Cereb Ischemia Nos",9,1/1/1991,,"102","No","Yes",2007
"436","Cva",9,1/1/1991,"96","102","Yes","Yes",2007
"4370","Cerebral Atherosclerosis",9,1/1/1991,,"102","No","Yes",2007
"4371","Ac Cerebrovasc Insuf Nos",9,1/1/1991,,"102","No","Yes",2007
"4372","Hypertens Encephalopathy",9,1/1/1991,,"98","No","Yes",2007
"4374","Cerebral Arteritis",9,1/1/1991,,"102","No","Yes",2007
"4375","Moyamoya Disease",9,1/1/1991,,"102","No","Yes",2007
"4376","Nonpyogen Thrombos Sinus",9,1/1/1991,,"102","No","Yes",2007
"438","Late Eff Cerebrovasc Dis*",9,1/1/1991,,"102","No","Yes",2007
"4382","Ras Assigned",9,1/1/2001,"100","102","Yes","Yes",2007
"43820","Late Ef-Hemplga Side Nos",9,10/1/1998,"100","102","Yes","Yes",2007
"43821","Late Ef-Hemplga Dom Side",9,10/1/1998,"100","102","Yes","Yes",2007
"43822","Late Ef-Hemiplga Non-Dom",9,10/1/1998,"100","102","Yes","Yes",2007
"4383","Ras Assigned",9,1/1/2001,"101","102","Yes","Yes",2007
"43830","Late Ef-Mplga Up Lmb Nos",9,10/1/1998,"101","102","Yes","Yes",2007
"43831","Late Ef-Mplga Up Lmb Dom",9,10/1/1998,"101","102","Yes","Yes",2007
"43832","Lt Ef-Mplga Uplmb Nondom",9,10/1/1998,"101","102","Yes","Yes",2007
"4384","Ras Assigned",9,1/1/2001,"101","102","Yes","Yes",2007
"43840","Lte Ef-Mplga Low Lmb Nos",9,10/1/1998,"101","102","Yes","Yes",2007
"43841","Lte Ef-Mplga Low Lmb Dom",9,10/1/1998,"101","102","Yes","Yes",2007
"43842","Lt Ef-Mplga Lowlmb Nondm",9,10/1/1998,"101","102","Yes","Yes",2007
"4385","Ras Assigned",9,1/1/2001,"101","102","Yes","Yes",2007
"43850","Lt Ef Oth Paral Side Nos",9,10/1/1998,"101","102","Yes","Yes",2007
"43851","Lt Ef Oth Paral Dom Side",9,10/1/1998,"101","102","Yes","Yes",2007
"43852","Lt Ef Oth Parals Non-Dom",9,10/1/1998,"101","102","Yes","Yes",2007
"43853","Lt Ef Oth Parals-Bilat",9,10/1/1999,"101","102","Yes","Yes",2007
"4388","Late Eff Cv Dis-Unspec*",9,1/1/1991,,"102","No","Yes",2007
"43882","Late Ef Cv Dis Dysphagia",9,10/1/1998,,"102","No","Yes",2007
"43889","Late Effect Cv Dis Nec",9,10/1/1998,,"102","No","Yes",2007
"4389","Late Effect Cv Dis Nos",9,10/1/1998,,"102","No","Yes",2007
"4400","Aortic Atherosclerosis",9,1/1/1991,"105","106","Yes","Yes",2007
"4401","Renal Artery Atheroscler",9,1/1/1991,"105","106","Yes","Yes",2007
"4402","Atheroscleros-Extremity*",9,1/1/1991,"105","106","Yes","Yes",2007
"44020","Athscl Extrm Ntv Art Nos",9,1/1/1991,"105","106","Yes","Yes",2007
"44021","Ath Ext Ntv At W Claudct",9,1/1/1991,"105","106","Yes","Yes",2007
"44022","Ath Ext Ntv At W Rst Pn",9,1/1/1991,"105","106","Yes","Yes",2007
"44023","Ath Ext Ntv Art Ulcrtion",9,1/1/1991,"104","106","Yes","Yes",2007
"44024","Ath Ext Ntv Art Gngrene",9,1/1/1991,"104","106","Yes","Yes",2007
"44029","Athrsc Extrm Ntv Art Oth",9,1/1/1991,"105","106","Yes","Yes",2007
"4403","Ras Assigned",9,1/1/2001,"105","106","Yes","Yes",2007
"44030","Athscl Extrm Bps Gft Nos",9,1/1/1991,"105","106","Yes","Yes",2007
"44031","Ath Ext Autologs Bps Gft",9,1/1/1991,"105","106","Yes","Yes",2007
"44032","Ath Ext Nonautlg Bps Gft",9,1/1/1991,"105","106","Yes","Yes",2007
"4404","CHR TOT OCCL ART EXTREM",9,10/1/2007,"105","106",,,2007
"441","Aortic Aneurysm*",9,1/1/1991,"105","106","Yes","Yes",2007
"4410","Dissecting Aneurysm*",9,1/1/1991,"104","106","Yes","Yes",2007
"44100","Dsct Of Aorta Unsp Site",9,1/1/1991,"104","106","Yes","Yes",2007
"44101","Dsct Of Thoracic Aorta",9,1/1/1991,"104","106","Yes","Yes",2007
"44102","Dsct Of Abdominal Aorta",9,1/1/1991,"104","106","Yes","Yes",2007
"44103","Dsct Of Thoracoabd Aorta",9,1/1/1991,"104","106","Yes","Yes",2007
"4411","Ruptur Thoracic Aneurysm",9,1/1/1991,"104","106","Yes","Yes",2007
"4412","Thoracic Aortic Aneurysm",9,1/1/1991,"105","106","Yes","Yes",2007
"4413","Rupt Abd Aortic Aneurysm",9,1/1/1991,"104","106","Yes","Yes",2007
"4414","Abdom Aortic Aneurysm",9,1/1/1991,"105","106","Yes","Yes",2007
"4415","Rupt Aortic Aneurysm Nos",9,1/1/1991,"104","106","Yes","Yes",2007
"4416","Thoracoabd Aneurysm Rupt",9,1/1/1991,"104","106","Yes","Yes",2007
"4417","Thracabd Anurysm Wo Rupt",9,1/1/1991,"105","106","Yes","Yes",2007
"4419","Aortic Aneurysm Nos",9,1/1/1991,"105","106","Yes","Yes",2007
"442","Other Aneurysm*",9,1/1/1991,"105","106","Yes","Yes",2007
"4420","Upper Extremity Aneurysm",9,1/1/1991,"105","106","Yes","Yes",2007
"4421","Renal Artery Aneurysm",9,1/1/1991,"105","106","Yes","Yes",2007
"4422","Iliac Artery Aneurysm",9,1/1/1991,"105","106","Yes","Yes",2007
"4423","Lower Extremity Aneurysm",9,1/1/1991,"105","106","Yes","Yes",2007
"4428","Aneurysm Nec*",9,1/1/1991,"105","106","Yes","Yes",2007
"44281","Aneurysm Of Neck",9,1/1/1991,"105","106","Yes","Yes",2007
"44282","Subclavian Aneurysm",9,1/1/1991,"105","106","Yes","Yes",2007
"44283","Splenic Artery Aneurysm",9,1/1/1991,"105","106","Yes","Yes",2007
"44284","Visceral Aneurysm Nec",9,1/1/1991,"105","106","Yes","Yes",2007
"44289","Aneurysm Nec",9,1/1/1991,"105","106","Yes","Yes",2007
"4429","Aneurysm Nos",9,1/1/1991,"105","106","Yes","Yes",2007
"4431","Thromboangiit Obliterans",9,1/1/1991,"105","106","Yes","Yes",2007
"4432","Ras Assigned",9,1/1/2001,"104","106","Yes","Yes",2007
"44321","Dissect Carotid Artery",9,10/1/2002,"104","106","Yes","Yes",2007
"44322","Dissection Iliac Artery",9,10/1/2002,"104","106","Yes","Yes",2007
"44323","Dissection Renal Artery",9,10/1/2002,"104","106","Yes","Yes",2007
"44324","Dissect Vertebral Artery",9,10/1/2002,"104","106","Yes","Yes",2007
"44329","Dissection Artery Nec",9,10/1/2002,"104","106","Yes","Yes",2007
"4438","Periph Vascular Dis Nec*",9,1/1/1991,"105","106","Yes","Yes",2007
"44381","Angiopathy In Other Dis",9,1/1/1991,"105","106","Yes","Yes",2007
"44382","Erythromelalgia",9,10/1/2005,"105",,"Yes","No",2007
"44389","Periph Vascular Dis Nec",9,1/1/1991,"105","106","Yes","Yes",2007
"4439","Periph Vascular Dis Nos",9,1/1/1991,"105","106","Yes","Yes",2007
"444","Arterial Embolism*",9,1/1/1991,"104","106","Yes","Yes",2007
"4440","Abd Aortic Embolism",9,1/1/1991,"104","106","Yes","Yes",2007
"4441","Thoracic Aortic Embolism",9,1/1/1991,"104","106","Yes","Yes",2007
"4442","Embolism Of Extremity*",9,1/1/1991,"104","106","Yes","Yes",2007
"44421","Upper Extremity Embolism",9,1/1/1991,"104","106","Yes","Yes",2007
"44422","Lower Extremity Embolism",9,1/1/1991,"104","106","Yes","Yes",2007
"4448","Arterial Embolism Nec*",9,1/1/1991,"104","106","Yes","Yes",2007
"44481","Iliac Artery Embolism",9,1/1/1991,"104","106","Yes","Yes",2007
"44489","Arterial Embolism Nec",9,1/1/1991,"104","106","Yes","Yes",2007
"4449","Arterial Embolism Nos",9,1/1/1991,"104","106","Yes","Yes",2007
"445","Atheroembolism",9,10/1/2003,"104","106","Yes","Yes",2007
"44501","Atheroembolism,Upper Ext",9,10/1/2002,"104","106","Yes","Yes",2007
"44502","Atheroembolism,Lower Ext",9,10/1/2002,"104","106","Yes","Yes",2007
"44581","Atheroembolism, Kidney",9,10/1/2002,"104","106","Yes","Yes",2007
"44589","Atheroembolism, Site Nec",9,10/1/2002,"104","106","Yes","Yes",2007
"446","Polyarterit Nodosa Et Al*",9,1/1/1991,"38","40","Yes","Yes",2007
"4460","Polyarteritis Nodosa",9,1/1/1991,"38","40","Yes","Yes",2007
"4461","Mucocutan Lymph Node Syn",9,1/1/1991,"38","40","Yes","Yes",2007
"4462","Hypersensitiv Angiitis*",9,1/1/1991,"38","40","Yes","Yes",2007
"44620","Hypersensit Angiitis Nos",9,1/1/1991,"38","40","Yes","Yes",2007
"44621","Goodpasture'S Syndrome",9,1/1/1991,"38","40","Yes","Yes",2007
"44629","Hypersensit Angiitis Nec",9,1/1/1991,"38","40","Yes","Yes",2007
"4463","Lethal Midline Granuloma",9,1/1/1991,"38","40","Yes","Yes",2007
"4464","Wegener'S Granulomatosis",9,1/1/1991,"38","40","Yes","Yes",2007
"4465","Giant Cell Arteritis",9,1/1/1991,"38","40","Yes","Yes",2007
"4466","Thrombot Microangiopathy",9,1/1/1991,"38","40","Yes","Yes",2007
"4467","Takayasu'S Disease",9,1/1/1991,"38","40","Yes","Yes",2007
"447","Other Arterial Disease*",9,1/1/1991,"105","106","Yes","Yes",2007
"4470","Acq Arterioven Fistula",9,1/1/1991,"105","106","Yes","Yes",2007
"4471","Stricture Of Artery",9,1/1/1991,"105","106","Yes","Yes",2007
"4472","Rupture Of Artery",9,1/1/1991,"105","106","Yes","Yes",2007
"4473","Renal Artery Hyperplasia",9,1/1/1991,"105","106","Yes","Yes",2007
"4474","Celiac Art Compress Syn",9,1/1/1991,"105","106","Yes","Yes",2007
"4475","Necrosis Of Artery",9,1/1/1991,"105","106","Yes","Yes",2007
"4476","Arteritis Nos",9,1/1/1991,"105","106","Yes","Yes",2007
"4478","Arterial Disease Nec",9,1/1/1991,"105","106","Yes","Yes",2007
"4479","Arterial Disease Nos",9,1/1/1991,"105","106","Yes","Yes",2007
"4480","Heredit Hemorr Telangiec",9,1/1/1991,"105","106","Yes","Yes",2007
"449","SEPTIC ARTERIAL EMBOLISM",9,10/1/2007,"104","106",,,2007
"4511","Deep Phlebitis-Leg*",9,1/1/1991,"105","105","Yes","Yes",2007
"45111","Femoral Vein Phlebitis",9,1/1/1991,"105","105","Yes","Yes",2007
"45119","Deep Phlebitis-Leg Nec",9,1/1/1991,"105","105","Yes","Yes",2007
"45181","Iliac Thrombophlebitis",9,1/1/1991,"105","105","Yes","Yes",2007
"45183","Phlbts Deep Vn Up Extrm",9,1/1/1991,"105","105","Yes","Yes",2007
"4530","Budd-Chiari Syndrome",9,1/1/1991,"105","105","Yes","Yes",2007
"4532","Vena Cava Thrombosis",9,1/1/1991,"105","105","Yes","Yes",2007
"4533","Renal Vein Thrombosis",9,1/1/1991,"105","105","Yes","Yes",2007
"45340","Dvt/Emblsm Lower Ext Nos",9,10/1/2004,"105","105","Yes","Yes",2007
"45341","Dvt/Emb Prox Lower Ext",9,10/1/2004,"105","105","Yes","Yes",2007
"45342","Dvt/Emb Distal Lower Ext",9,10/1/2004,"105","105","Yes","Yes",2007
"45350","Ch DVT/embl low ext NOS",9,10/1/2009,"105","105","No","No",2007
"45351","Ch DVT/embl prox low ext",9,10/1/2009,"105","105","No","No",2007
"45352","Ch DVT/embl dstl low ext",9,10/1/2009,"105","105","No","No",2007
"45372","Ch DVT/embl up ext",9,10/1/2009,"105","105","No","No",2007
"45374","Ch emblsm axillary veins",9,10/1/2009,"105","105","No","No",2007
"45375","Ch emblsm subclav veins",9,10/1/2009,"105","105","No","No",2007
"45376","Ch embl internl jug vein",9,10/1/2009,"105","105","No","No",2007
"45377","Ch embl thorac vein NEC",9,10/1/2009,"105","105","No","No",2007
"4538","Venous Thrombosis Nec",9,1/1/1991,"105","105","Yes","Yes",2007
"45382","Ac DVT/embl up ext",9,10/1/2009,"105","105","No","No",2007
"45384","Ac emblsm axillary veins",9,10/1/2009,"105","105","No","No",2007
"45385","Ac embl subclav veins",9,10/1/2009,"105","105","No","No",2007
"45386","Ac embl internl jug vein",9,10/1/2009,"105","105","No","No",2007
"45387","Ac embl thorac vein NEC",9,10/1/2009,"105","105","No","No",2007
"4560","Esophag Varices W Bleed",9,1/1/1991,"25",,"Yes","No",2007
"4561","Esoph Varices W/O Bleed",9,1/1/1991,"25",,"Yes","No",2007
"4562","Esoph Varices In Oth Dis*",9,1/1/1991,"25",,"Yes","No",2007
"45620","Bleed Esoph Var Oth Dis",9,1/1/1991,"25",,"Yes","No",2007
"45621","Esoph Varice Oth Dis Nos",9,1/1/1991,"25",,"Yes","No",2007
"466","Ac Bronchitis/Bronchiol*",9,1/1/1991,,"113","No","Yes",2007
"4660","Acute Bronchitis",9,1/1/1991,,"113","No","Yes",2007
"4661","Acute Bronchiolitis*",9,1/1/1991,,"113","No","Yes",2007
"46611","Acu Broncholitis D/T Rsv",9,10/1/1997,,"113","No","Yes",2007
"46619","Acu Brnchlts D/T Oth Org",9,10/1/1997,,"113","No","Yes",2007
"470","Deviated Nasal Septum",9,1/1/1991,,"129","No","Yes",2007
"471","Nasal Polyps*",9,1/1/1991,,"129","No","Yes",2007
"4710","Polyp Of Nasal Cavity",9,1/1/1991,,"129","No","Yes",2007
"4711","Polypoid Sinus Degen",9,1/1/1991,,"129","No","Yes",2007
"4718","Nasal Sinus Polyp Nec",9,1/1/1991,,"129","No","Yes",2007
"4719","Nasal Polyp Nos",9,1/1/1991,,"129","No","Yes",2007
"472","Chr Pharyng/Nasopharyng*",9,1/1/1991,,"129","No","Yes",2007
"4720","Chronic Rhinitis",9,1/1/1991,,"129","No","Yes",2007
"4721","Chronic Pharyngitis",9,1/1/1991,,"129","No","Yes",2007
"4722","Chronic Nasopharyngitis",9,1/1/1991,,"129","No","Yes",2007
"473","Chronic Sinusitis*",9,1/1/1991,,"129","No","Yes",2007
"4730","Chr Maxillary Sinusitis",9,1/1/1991,,"129","No","Yes",2007
"4731","Chr Frontal Sinusitis",9,1/1/1991,,"129","No","Yes",2007
"4732","Chr Ethmoidal Sinusitis",9,1/1/1991,,"129","No","Yes",2007
