"icd","icddesc","icdvers","icddate","hcc","rxhcc","inhcc","inrxhcc","year"
"4959","Allerg Alveol/Pneum Nos",9,1/1/1991,,"110","No","Yes",2008
"496","Chr Airway Obstruct Nec",9,1/1/1991,"108","109","Yes","Yes",2008
"500","Coal Workers' Pneumocon",9,1/1/1991,,"110","No","Yes",2008
"501","Asbestosis",9,1/1/1991,,"110","No","Yes",2008
"502","Silica Pneumocon Nec",9,1/1/1991,,"110","No","Yes",2008
"503","Inorg Dust Pneumocon Nec",9,1/1/1991,,"110","No","Yes",2008
"504","Dust Pneumonopathy Nec",9,1/1/1991,,"110","No","Yes",2008
"505","Pneumoconiosis Nos",9,1/1/1991,,"110","No","Yes",2008
"506","Fum/Vapor Resp Diseases*",9,1/1/1991,,"110","No","Yes",2008
"5060","Fum/Vapor Bronc/Pneumon",9,1/1/1991,,"110","No","Yes",2008
"5061","Fum/Vapor Ac Pulm Edema",9,1/1/1991,,"110","No","Yes",2008
"5062","Fum/Vapor Up Resp Inflam",9,1/1/1991,,"110","No","Yes",2008
"5063","Fum/Vap Ac Resp Cond Nec",9,1/1/1991,,"110","No","Yes",2008
"5064","Fum/Vapor Chr Resp Cond",9,1/1/1991,,"110","No","Yes",2008
"5069","Fum/Vapor Resp Cond Nos",9,1/1/1991,,"110","No","Yes",2008
"507","Solid/Liq Pneumonitis*",9,1/1/1991,"111","111","Yes","Yes",2008
"5070","Food/Vomit Pneumonitis",9,1/1/1991,"111","111","Yes","Yes",2008
"5071","Oil/Essence Pneumonitis",9,1/1/1991,"111","111","Yes","Yes",2008
"5078","Solid/Liq Pneumonit Nec",9,1/1/1991,"111","111","Yes","Yes",2008
"508","Resp Cond D/T Ext Agent*",9,1/1/1991,,"110","No","Yes",2008
"5080","Ac Pul Manif D/T Radiat",9,1/1/1991,,"110","No","Yes",2008
"5081","Chr Pul Manif D/T Radiat",9,1/1/1991,,"110","No","Yes",2008
"5088","Resp Cond: Ext Agent Nec",9,1/1/1991,,"110","No","Yes",2008
"5089","Resp Cond: Ext Agent Nos",9,1/1/1991,,"110","No","Yes",2008
"510","Empyema*",9,1/1/1991,"112","112","Yes","Yes",2008
"5100","Empyema With Fistula",9,1/1/1991,"112","112","Yes","Yes",2008
"5109","Empyema W/O Fistula",9,1/1/1991,"112","112","Yes","Yes",2008
"513","Lung/Mediastinum Abscess*",9,1/1/1991,"112","112","Yes","Yes",2008
"5130","Abscess Of Lung",9,1/1/1991,"112","112","Yes","Yes",2008
"5131","Abscess Of Mediastinum",9,1/1/1991,"112","112","Yes","Yes",2008
"515","Postinflam Pulm Fibrosis",9,1/1/1991,,"110","No","Yes",2008
"516","Oth Alveol Pneumonopathy*",9,1/1/1991,,"110","No","Yes",2008
"5160","Pul Alveolar Proteinosis",9,1/1/1991,,"110","No","Yes",2008
"5161","Idio Pulm Hemosiderosis",9,1/1/1991,,"110","No","Yes",2008
"5162","Pulm Alveolar Microlith",9,1/1/1991,,"110","No","Yes",2008
"5163","Idio Fibros Alveolitis",9,1/1/1991,,"110","No","Yes",2008
"5168","Alveol Pneumonopathy Nec",9,1/1/1991,,"110","No","Yes",2008
"5169","Alveol Pneumonopathy Nos",9,1/1/1991,,"110","No","Yes",2008
"517","Lung Involv W Oth Cond*",9,1/1/1991,,"110","No","Yes",2008
"5171","Rheumatic Pneumonia",9,1/1/1991,,"110","No","Yes",2008
"5172","Syst Sclerosis Lung Dis",9,1/1/1991,,"110","No","Yes",2008
"5173","Acute Chest Syndrome",9,10/1/2003,"44","51","Yes","Yes",2008
"5178","Lung Involv In Oth Dis",9,1/1/1991,,"110","No","Yes",2008
"5181","Interstitial Emphysema",9,1/1/1991,"108","109","Yes","Yes",2008
"5182","Compensatory Emphysema",9,1/1/1991,"108","109","Yes","Yes",2008
"5183","Pulmonary Eosinophilia",9,1/1/1991,,"110","No","Yes",2008
"5184","Acute Lung Edema Nos",9,1/1/1991,"79",,"Yes","No",2008
"5185","Post Traum Pulm Insuffic",9,1/1/1991,"79",,"Yes","No",2008
"5186","Alrgc Brncpul Asprglosis",9,10/1/1998,,"110","No","Yes",2008
"51881","Acute Respiratry Failure",9,1/1/1991,"79",,"Yes","No",2008
"51882","Other Pulmonary Insuff",9,1/1/1991,"79",,"Yes","No",2008
"51883","Chronic Respiratory Fail",9,10/1/1999,"79",,"Yes","No",2008
"51884","Acute & Chronc Resp Fail",9,10/1/1999,"79",,"Yes","No",2008
"5190","Tracheostomy Complic*",9,1/1/1991,"77",,"Yes","No",2008
"51900","Tracheostomy Comp Nos",9,10/1/1999,"77",,"Yes","No",2008
"51901","Tracheostomy Infection",9,10/1/1999,"77",,"Yes","No",2008
"51902","Tracheostomy - Mech Comp",9,10/1/1999,"77",,"Yes","No",2008
"51909","Tracheostomy Comp Nec",9,10/1/1999,"77",,"Yes","No",2008
"51911","Acute bronchospasm",9,10/1/2006,,"109","No","Yes",2008
"51919","Other diseases of trachea",9,10/1/2006,,"110","No","Yes",2008
"527","Salivary Gland Diseases*",9,1/1/1991,,"130","No","Yes",2008
"5270","Salivary Gland Atrophy",9,1/1/1991,,"130","No","Yes",2008
"5271","Salivary Glnd Hyprtrophy",9,1/1/1991,,"130","No","Yes",2008
"5272","Sialoadenitis",9,1/1/1991,,"130","No","Yes",2008
"5273","Salivary Gland Abscess",9,1/1/1991,,"130","No","Yes",2008
"5274","Salivary Gland Fistula",9,1/1/1991,,"130","No","Yes",2008
"5275","Sialolithiasis",9,1/1/1991,,"130","No","Yes",2008
"5276","Salivary Gland Mucocele",9,1/1/1991,,"130","No","Yes",2008
"5277","Salivary Secretion Dis",9,1/1/1991,,"130","No","Yes",2008
"5278","Salivary Gland Dis Nec",9,1/1/1991,,"130","No","Yes",2008
"5279","Salivary Gland Dis Nos",9,1/1/1991,,"130","No","Yes",2008
"530","Diseases Of Esophagus*",9,1/1/1991,,"37","No","Yes",2008
"5300","Achalasia & Cardiospasm",9,1/1/1991,,"37","No","Yes",2008
"5301","Esophagitis*",9,1/1/1991,,"37","No","Yes",2008
"53010","Esophagitis, Unspecified",9,1/1/1991,,"37","No","Yes",2008
"53011","Reflux Esophagitis",9,1/1/1991,,"37","No","Yes",2008
"53012","Acute Esophagitis",9,10/1/2002,,"37","No","Yes",2008
"53013","EOSINOPHILIC ESOPHAGITIS",9,10/1/2008,,"37","No","Yes",2008
"53019","Other Esophagitis",9,1/1/1991,,"37","No","Yes",2008
"5302","Ulcer Of Esophagus",9,1/1/1991,,"34","No","Yes",2008
"53020","Ulc Esophagus W/O Bleed",9,10/1/2003,,"34","No","Yes",2008
"53021","Ulcer Esophagus W Bleed",9,10/1/2003,,"34","No","Yes",2008
"5303","Esophageal Stricture",9,1/1/1991,,"37","No","Yes",2008
"5304","Perforation Of Esophagus",9,1/1/1991,,"37","No","Yes",2008
"5305","Dyskinesia Of Esophagus",9,1/1/1991,,"37","No","Yes",2008
"5306","Acq Esophag Diverticulum",9,1/1/1991,,"37","No","Yes",2008
"5307","Mallory-Weiss Syndrome",9,1/1/1991,,"34","No","Yes",2008
"5308","Esophageal Disorder Nec*",9,1/1/1991,,"37","No","Yes",2008
"53081","Esophageal Reflux",9,1/1/1991,,"37","No","Yes",2008
"53082","Esophageal Hemorrhage",9,1/1/1991,,"34","No","Yes",2008
"53083","Esophageal Leukoplakia",9,1/1/1991,,"37","No","Yes",2008
"53084","Tracheoesophageal Fstula",9,1/1/1991,,"37","No","Yes",2008
"53085","Barrett'S Esophagus",9,10/1/2003,,"37","No","Yes",2008
"53086","Esophagostomy Infection",9,10/1/2004,"176",,"Yes","No",2008
"53087","Mech Comp Esophagostomy",9,10/1/2004,"176",,"Yes","No",2008
"53089","Other Dsrders Esophagus",9,1/1/1991,,"37","No","Yes",2008
"5309","Esophageal Disorder Nos",9,1/1/1991,,"37","No","Yes",2008
"531","Gastric Ulcer*",9,1/1/1991,,"34","No","Yes",2008
"5310","Ac Stomach Ulcer W Hem*",9,1/1/1991,,"34","No","Yes",2008
"53100","Ac Stomach Ulcer W Hem",9,1/1/1991,,"34","No","Yes",2008
"53101","Ac Stomac Ulc W Hem-Obst",9,1/1/1991,,"34","No","Yes",2008
"5311","Ac Stomach Ulcer W Perf*",9,1/1/1991,"31",,"Yes","No",2008
"53110","Ac Stomach Ulcer W Perf",9,1/1/1991,"31",,"Yes","No",2008
"53111","Ac Stom Ulc W Perf-Obst",9,1/1/1991,"31",,"Yes","No",2008
"5312","Ac Stomac Ulc W Hem/Perf*",9,1/1/1991,"31",,"Yes","No",2008
"53120","Ac Stomac Ulc W Hem/Perf",9,1/1/1991,"31",,"Yes","No",2008
"53121","Ac Stom Ulc Hem/Perf-Obs",9,1/1/1991,"31",,"Yes","No",2008
"5313","Acute Stomach Ulcer Nos*",9,1/1/1991,,"34","No","Yes",2008
"53130","Acute Stomach Ulcer Nos",9,1/1/1991,,"34","No","Yes",2008
"53131","Ac Stomach Ulc Nos-Obstr",9,1/1/1991,,"34","No","Yes",2008
"5314","Chr Stomach Ulc W Hem*",9,1/1/1991,,"34","No","Yes",2008
"53140","Chr Stomach Ulc W Hem",9,1/1/1991,,"34","No","Yes",2008
"53141","Chr Stom Ulc W Hem-Obstr",9,1/1/1991,,"34","No","Yes",2008
"5315","Chr Stomach Ulcer W Perf*",9,1/1/1991,"31",,"Yes","No",2008
"53150","Chr Stomach Ulcer W Perf",9,1/1/1991,"31",,"Yes","No",2008
"53151","Chr Stom Ulc W Perf-Obst",9,1/1/1991,"31",,"Yes","No",2008
"5316","Chr Stomach Ulc Hem/Perf*",9,1/1/1991,"31",,"Yes","No",2008
"53160","Chr Stomach Ulc Hem/Perf",9,1/1/1991,"31",,"Yes","No",2008
"53161","Chr Stom Ulc Hem/Perf-Ob",9,1/1/1991,"31",,"Yes","No",2008
"5317","Chr Stomach Ulcer Nos*",9,1/1/1991,,"34","No","Yes",2008
"53170","Chr Stomach Ulcer Nos",9,1/1/1991,,"34","No","Yes",2008
"53171","Chr Stomach Ulc Nos-Obst",9,1/1/1991,,"34","No","Yes",2008
"5319","Stomach Ulcer Nos*",9,1/1/1991,,"34","No","Yes",2008
"53190","Stomach Ulcer Nos",9,1/1/1991,,"34","No","Yes",2008
"53191","Stomach Ulcer Nos-Obstr",9,1/1/1991,,"34","No","Yes",2008
"532","Duodenal Ulcer*",9,1/1/1991,,"34","No","Yes",2008
"5320","Ac Duodenal Ulcer W Hem*",9,1/1/1991,,"34","No","Yes",2008
"53200","Ac Duodenal Ulcer W Hem",9,1/1/1991,,"34","No","Yes",2008
"53201","Ac Duoden Ulc W Hem-Obst",9,1/1/1991,,"34","No","Yes",2008
"5321","Ac Duodenal Ulcer W Perf*",9,1/1/1991,"31",,"Yes","No",2008
"53210","Ac Duodenal Ulcer W Perf",9,1/1/1991,"31",,"Yes","No",2008
"53211","Ac Duoden Ulc Perf-Obstr",9,1/1/1991,"31",,"Yes","No",2008
"5322","Ac Duoden Ulc W Hem/Perf*",9,1/1/1991,"31",,"Yes","No",2008
"53220","Ac Duoden Ulc W Hem/Perf",9,1/1/1991,"31",,"Yes","No",2008
"53221","Ac Duod Ulc Hem/Perf-Obs",9,1/1/1991,"31",,"Yes","No",2008
"5323","Acute Duodenal Ulcer Nos*",9,1/1/1991,,"34","No","Yes",2008
"53230","Acute Duodenal Ulcer Nos",9,1/1/1991,,"34","No","Yes",2008
"53231","Ac Duodenal Ulc Nos-Obst",9,1/1/1991,,"34","No","Yes",2008
"5324","Chr Duoden Ulcer W Hem*",9,1/1/1991,,"34","No","Yes",2008
"53240","Chr Duoden Ulcer W Hem",9,1/1/1991,,"34","No","Yes",2008
"53241","Chr Duoden Ulc Hem-Obstr",9,1/1/1991,,"34","No","Yes",2008
"5325","Chr Duoden Ulcer W Perf*",9,1/1/1991,"31",,"Yes","No",2008
"53250","Chr Duoden Ulcer W Perf",9,1/1/1991,"31",,"Yes","No",2008
"53251","Chr Duoden Ulc Perf-Obst",9,1/1/1991,"31",,"Yes","No",2008
"5326","Chr Duoden Ulc Hem/Perf*",9,1/1/1991,"31",,"Yes","No",2008
"53260","Chr Duoden Ulc Hem/Perf",9,1/1/1991,"31",,"Yes","No",2008
"53261","Chr Duod Ulc Hem/Perf-Ob",9,1/1/1991,"31",,"Yes","No",2008
"5327","Chr Duodenal Ulcer Nos*",9,1/1/1991,,"34","No","Yes",2008
"53270","Chr Duodenal Ulcer Nos",9,1/1/1991,,"34","No","Yes",2008
"53271","Chr Duoden Ulc Nos-Obstr",9,1/1/1991,,"34","No","Yes",2008
"5329","Duodenal Ulcer Nos*",9,1/1/1991,,"34","No","Yes",2008
"53290","Duodenal Ulcer Nos",9,1/1/1991,,"34","No","Yes",2008
"53291","Duodenal Ulcer Nos-Obstr",9,1/1/1991,,"34","No","Yes",2008
"533","Peptic Ulcer, Site Nos*",9,1/1/1991,,"34","No","Yes",2008
"5330","Ac Peptic Ulcer W Hemorr*",9,1/1/1991,,"34","No","Yes",2008
"53300","Ac Peptic Ulcer W Hemorr",9,1/1/1991,,"34","No","Yes",2008
"53301","Ac Peptic Ulc W Hem-Obst",9,1/1/1991,,"34","No","Yes",2008
"5331","Ac Peptic Ulcer W Perfor*",9,1/1/1991,"31",,"Yes","No",2008
"53310","Ac Peptic Ulcer W Perfor",9,1/1/1991,"31",,"Yes","No",2008
"53311","Ac Peptic Ulc W Perf-Obs",9,1/1/1991,"31",,"Yes","No",2008
"5332","Ac Peptic Ulc W Hem/Perf*",9,1/1/1991,"31",,"Yes","No",2008
"53320","Ac Peptic Ulc W Hem/Perf",9,1/1/1991,"31",,"Yes","No",2008
"53321","Ac Pept Ulc Hem/Perf-Obs",9,1/1/1991,"31",,"Yes","No",2008
"5333","Acute Peptic Ulcer Nos*",9,1/1/1991,,"34","No","Yes",2008
"53330","Acute Peptic Ulcer Nos",9,1/1/1991,,"34","No","Yes",2008
"53331","Ac Peptic Ulcer Nos-Obst",9,1/1/1991,,"34","No","Yes",2008
"5334","Chr Peptic Ulcer W Hem*",9,1/1/1991,,"34","No","Yes",2008
"53340","Chr Peptic Ulcer W Hem",9,1/1/1991,,"34","No","Yes",2008
"53341","Chr Peptic Ulc W Hem-Obs",9,1/1/1991,,"34","No","Yes",2008
"5335","Chr Peptic Ulcer W Perf*",9,1/1/1991,"31",,"Yes","No",2008
"53350","Chr Peptic Ulcer W Perf",9,1/1/1991,"31",,"Yes","No",2008
"53351","Chr Peptic Ulc Perf-Obst",9,1/1/1991,"31",,"Yes","No",2008
"5336","Chr Pept Ulc W Hem/Perf*",9,1/1/1991,"31",,"Yes","No",2008
"53360","Chr Pept Ulc W Hem/Perf",9,1/1/1991,"31",,"Yes","No",2008
"53361","Chr Pept Ulc Hem/Perf-Ob",9,1/1/1991,"31",,"Yes","No",2008
"5337","Chronic Peptic Ulcer Nos*",9,1/1/1991,,"34","No","Yes",2008
"53370","Chronic Peptic Ulcer Nos",9,1/1/1991,,"34","No","Yes",2008
"53371","Chr Peptic Ulcer Nos-Obs",9,1/1/1991,,"34","No","Yes",2008
"5339","Peptic Ulcer Nos*",9,1/1/1991,,"34","No","Yes",2008
"53390","Peptic Ulcer Nos",9,1/1/1991,,"34","No","Yes",2008
"53391","Peptic Ulcer Nos-Obstruc",9,1/1/1991,,"34","No","Yes",2008
"534","Gastrojejunal Ulcer*",9,1/1/1991,,"34","No","Yes",2008
"5340","Ac Marginal Ulcer W Hem*",9,1/1/1991,,"34","No","Yes",2008
"53400","Ac Marginal Ulcer W Hem",9,1/1/1991,,"34","No","Yes",2008
"53401","Ac Margin Ulc W Hem-Obst",9,1/1/1991,,"34","No","Yes",2008
"5341","Ac Marginal Ulcer W Perf*",9,1/1/1991,"31",,"Yes","No",2008
"53410","Ac Marginal Ulcer W Perf",9,1/1/1991,"31",,"Yes","No",2008
"53411","Ac Margin Ulc W Perf-Obs",9,1/1/1991,"31",,"Yes","No",2008
"5342","Ac Margin Ulc W Hem/Perf*",9,1/1/1991,"31",,"Yes","No",2008
"53420","Ac Margin Ulc W Hem/Perf",9,1/1/1991,"31",,"Yes","No",2008
"53421","Ac Marg Ulc Hem/Perf-Obs",9,1/1/1991,"31",,"Yes","No",2008
"5343","Ac Marginal Ulcer Nos*",9,1/1/1991,,"34","No","Yes",2008
"53430","Ac Marginal Ulcer Nos",9,1/1/1991,,"34","No","Yes",2008
"53431","Ac Marginal Ulc Nos-Obst",9,1/1/1991,,"34","No","Yes",2008
"5344","Chr Marginal Ulcer W Hem*",9,1/1/1991,,"34","No","Yes",2008
"53440","Chr Marginal Ulcer W Hem",9,1/1/1991,,"34","No","Yes",2008
"53441","Chr Margin Ulc W Hem-Obs",9,1/1/1991,,"34","No","Yes",2008
"5345","Chr Marginal Ulc W Perf*",9,1/1/1991,"31",,"Yes","No",2008
"53450","Chr Marginal Ulc W Perf",9,1/1/1991,"31",,"Yes","No",2008
"53451","Chr Margin Ulc Perf-Obst",9,1/1/1991,"31",,"Yes","No",2008
"5346","Chr Margin Ulc Hem/Perf*",9,1/1/1991,"31",,"Yes","No",2008
"53460","Chr Margin Ulc Hem/Perf",9,1/1/1991,"31",,"Yes","No",2008
"53461","Chr Marg Ulc Hem/Perf-Ob",9,1/1/1991,"31",,"Yes","No",2008
"5347","Chr Marginal Ulcer Nos*",9,1/1/1991,,"34","No","Yes",2008
"53470","Chr Marginal Ulcer Nos",9,1/1/1991,,"34","No","Yes",2008
"53471","Chr Marginal Ulc Nos-Obs",9,1/1/1991,,"34","No","Yes",2008
"5349","Gastrojejunal Ulcer Nos*",9,1/1/1991,,"34","No","Yes",2008
"53490","Gastrojejunal Ulcer Nos",9,1/1/1991,,"34","No","Yes",2008
"53491","Gastrojejun Ulc Nos-Obst",9,1/1/1991,,"34","No","Yes",2008
"53501","Acute Gastritis W Hmrhg",9,1/1/1991,,"34","No","Yes",2008
"53511","Atrph Gastritis W Hmrhg",9,1/1/1991,,"34","No","Yes",2008
"53521","Gstr Mcsl Hyprt W Hmrg",9,1/1/1991,,"34","No","Yes",2008
"53531","Alchl Gstritis W Hmrhg",9,1/1/1991,,"34","No","Yes",2008
"53541","Oth Spf Gastrt W Hmrhg",9,1/1/1991,,"34","No","Yes",2008
"53551","Gstr/Ddnts Nos W Hmrhg",9,1/1/1991,,"34","No","Yes",2008
"53561","Duodenitis W Hmrhg",9,1/1/1991,,"34","No","Yes",2008
"53571","EOSINOPHILC GASTRT W HEM",9,10/1/2008,,"34","No","Yes",2008
"5364","Gastrostomy Comp*",9,10/1/1999,"176",,"Yes","No",2008
"53640","Gastrostomy Comp Nos",9,10/1/1999,"176",,"Yes","No",2008
"53641","Gastrostomy Infection",9,10/1/1999,"176",,"Yes","No",2008
"53642","Gastrostomy Comp - Mech",9,10/1/1999,"176",,"Yes","No",2008
"53649","Gastrostomy Comp Nec",9,10/1/1999,"176",,"Yes","No",2008
"53783","Angio Stm/Dudn W Hmrhg",9,1/1/1991,,"34","No","Yes",2008
"53784","Dieulafoy Les,Stom&Duod",9,10/1/2002,,"34","No","Yes",2008
"538","Gastrointestinal mucositi",9,10/1/2006,,"34","No","Yes",2008
"555","Regional Enteritis*",9,1/1/1991,"33","33","Yes","Yes",2008
"5550","Reg Enteritis, Sm Intest",9,1/1/1991,"33","33","Yes","Yes",2008
"5551","Reg Enteritis, Lg Intest",9,1/1/1991,"33","33","Yes","Yes",2008
"5552","Reg Enterit Sm/Lg Intest",9,1/1/1991,"33","33","Yes","Yes",2008
"5559","Regional Enteritis Nos",9,1/1/1991,"33","33","Yes","Yes",2008
"556","Idiopathic Proctocolitis*",9,1/1/1991,"33","33","Yes","Yes",2008
"5560","Ulcerative Enterocolitis",9,1/1/1991,"33","33","Yes","Yes",2008
"5561","Ulcerative Ileocolitis",9,1/1/1991,"33","33","Yes","Yes",2008
"5562","Ulcerative Proctitis",9,1/1/1991,"33","33","Yes","Yes",2008
"5563","Ulcertve Prctosigmoidtis",9,1/1/1991,"33","33","Yes","Yes",2008
"5564","Pseudopolyposis Colon",9,1/1/1991,"33","33","Yes","Yes",2008
"5565","Lftsded Ulcertve Colitis",9,1/1/1991,"33","33","Yes","Yes",2008
"5566","Univrsl Ulcertve Colitis",9,1/1/1991,"33","33","Yes","Yes",2008
"5568","Other Ulcerative Colitis",9,1/1/1991,"33","33","Yes","Yes",2008
"5569","Ulceratve Colitis Unspcf",9,1/1/1991,"33","33","Yes","Yes",2008
"557","Vasc Insuff Intestine*",9,1/1/1991,"105","106","Yes","Yes",2008
"5570","Ac Vasc Insuff Intestine",9,1/1/1991,"104","106","Yes","Yes",2008
"5571","Chr Vasc Insuff Intest",9,1/1/1991,"105","106","Yes","Yes",2008
"5579","Vasc Insuff Intest Nos",9,1/1/1991,"105","106","Yes","Yes",2008
"560","Intestinal Obstruction*",9,1/1/1991,"31",,"Yes","No",2008
"5600","Intussusception",9,1/1/1991,"31",,"Yes","No",2008
"5601","Paralytic Ileus",9,1/1/1991,"31",,"Yes","No",2008
"5602","Volvulus Of Intestine",9,1/1/1991,"31",,"Yes","No",2008
"5603","Impaction Of Intestine*",9,1/1/1991,"31",,"Yes","No",2008
"56030","Impaction Intestine Nos",9,1/1/1991,"31",,"Yes","No",2008
"56031","Gallstone Ileus",9,1/1/1991,"31",,"Yes","No",2008
"56039","Impaction Intestine Nec",9,1/1/1991,"31",,"Yes","No",2008
"5608","Oth Intestinal Obstruct*",9,1/1/1991,"31",,"Yes","No",2008
"56081","Intestinal Adhes W Obstr",9,1/1/1991,"31",,"Yes","No",2008
"56089","Intestinal Obstruct Nec",9,1/1/1991,"31",,"Yes","No",2008
"5609","Intestinal Obstruct Nos",9,1/1/1991,"31",,"Yes","No",2008
"56202","Dvrtclo Sml Int W Hmrhg",9,1/1/1991,,"34","No","Yes",2008
"56203","Dvrtcli Sml Int W Hmrhg",9,1/1/1991,,"34","No","Yes",2008
"56212","Dvrtclo Colon W Hmrhg",9,1/1/1991,,"34","No","Yes",2008
"56213","Dvrtcli Colon W Hmrhg",9,1/1/1991,,"34","No","Yes",2008
"567","Peritonitis*",9,1/1/1991,"31",,"Yes","No",2008
"5670","Peritonitis In Infec Dis",9,1/1/1991,"31",,"Yes","No",2008
"5671","Pneumococcal Peritonitis",9,1/1/1991,"31",,"Yes","No",2008
"5672","Suppurat Peritonitis Nec",9,1/1/1991,"31",,"Yes","No",2008
"56721","Peritonitis (Acute) Gen",9,10/1/2005,"31",,"Yes","No",2008
"56722","Peritoneal Abscess",9,10/1/2005,"31",,"Yes","No",2008
"56723","Spontan Bact Peritonitis",9,10/1/2005,"31",,"Yes","No",2008
"56729","Suppurat Peritonitis Nec",9,10/1/2005,"31",,"Yes","No",2008
"56731","Psoas Muscle Abscess",9,10/1/2005,"31",,"Yes","No",2008
"56738","Retroperiton Abscess Nec",9,10/1/2005,"31",,"Yes","No",2008
"56739","Retroperiton Infect Nec",9,10/1/2005,"31",,"Yes","No",2008
"5678","Peritonitis Nec",9,1/1/1991,"31",,"Yes","No",2008
"56781","Choleperitonitis",9,10/1/2005,"31",,"Yes","No",2008
"56782","Sclerosing Mesenteritis",9,10/1/2005,"31",,"Yes","No",2008
"56789","Peritonitis Nec",9,10/1/2005,"31",,"Yes","No",2008
"5679","Peritonitis Nos",9,1/1/1991,"31",,"Yes","No",2008
"5696","Enterostomy Malfunction*",9,1/1/1991,"176",,"Yes","No",2008
"56960","Colstomy/Enter Comp Nos",9,1/1/1991,"176",,"Yes","No",2008
"56961","Colosty/Enterost Infectn",9,1/1/1991,"176",,"Yes","No",2008
"56962","Colosty/Enter Comp-Mech",9,10/1/1999,"176",,"Yes","No",2008
"56969","Colstmy/Enteros Comp Nec",9,1/1/1991,"176",,"Yes","No",2008
"56971","Pouchitis",9,10/1/2009,"176",,"No","No",2008
"56979","Comp intest pouch NEC",9,10/1/2009,"176",,"No","No",2008
"56982","Ulceration Of Intestine",9,1/1/1991,,"34","No","Yes",2008
"56983","Perforation Of Intestine",9,1/1/1991,"31",,"Yes","No",2008
"56985","Angio Intes W Hmrhg",9,1/1/1991,,"34","No","Yes",2008
"56986","Dieulafoy Les, Intestine",9,10/1/2002,,"34","No","Yes",2008
"5712","Alcohol Cirrhosis Liver",9,1/1/1991,"26",,"Yes","No",2008
"5713","Alcohol Liver Damage Nos",9,1/1/1991,"26",,"Yes","No",2008
"5714","Chronic Hepatitis*",9,1/1/1991,"27",,"Yes","No",2008
"57140","Chronic Hepatitis Nos",9,1/1/1991,"27",,"Yes","No",2008
"57141","Chr Persistent Hepatitis",9,1/1/1991,"27",,"Yes","No",2008
"57142","AUTOIMMUNE HEPATITIS",9,10/1/2008,"27",,"Yes","No",2008
"57149","Chronic Hepatitis Nec",9,1/1/1991,"27",,"Yes","No",2008
"5715","Cirrhosis Of Liver Nos",9,1/1/1991,"26",,"Yes","No",2008
"5716","Biliary Cirrhosis",9,1/1/1991,"26",,"Yes","No",2008
"5722","Hepatic Coma",9,1/1/1991,"25",,"Yes","No",2008
"5723","Portal Hypertension",9,1/1/1991,"25",,"Yes","No",2008
"5724","Hepatorenal Syndrome",9,1/1/1991,"25",,"Yes","No",2008
"5728","Oth Sequela, Chr Liv Dis",9,1/1/1991,"25",,"Yes","No",2008
"577","Diseases Of Pancreas*",9,1/1/1991,"32","31","Yes","Yes",2008
"5770","Acute Pancreatitis",9,1/1/1991,"32",,"Yes","No",2008
"5771","Chronic Pancreatitis",9,1/1/1991,"32","31","Yes","Yes",2008
"5772","Pancreat Cyst/Pseudocyst",9,1/1/1991,"32","31","Yes","Yes",2008
"5778","Pancreatic Disease Nec",9,1/1/1991,"32","31","Yes","Yes",2008
"5779","Pancreatic Disease Nos",9,1/1/1991,"32","31","Yes","Yes",2008
"578","Gastrointestinal Hemorr*",9,1/1/1991,,"34","No","Yes",2008
"5780","Hematemesis",9,1/1/1991,,"34","No","Yes",2008
"5781","Blood In Stool",9,1/1/1991,,"34","No","Yes",2008
"5789","Gastrointest Hemorr Nos",9,1/1/1991,,"34","No","Yes",2008
"579","Intestinal Malabsorption*",9,1/1/1991,"32","31","Yes","Yes",2008
"5790","Celiac Disease",9,1/1/1991,"32","31","Yes","Yes",2008
"5791","Tropical Sprue",9,1/1/1991,"32","31","Yes","Yes",2008
"5792","Blind Loop Syndrome",9,1/1/1991,"32","31","Yes","Yes",2008
"5793","Intest Postop Nonabsorb",9,1/1/1991,"32","31","Yes","Yes",2008
"5794","Pancreatic Steatorrhea",9,1/1/1991,"32","31","Yes","Yes",2008
"5798","Intest Malabsorption Nec",9,1/1/1991,"32","31","Yes","Yes",2008
"5799","Intest Malabsorption Nos",9,1/1/1991,"32","31","Yes","Yes",2008
"580","Acute Nephritis*",9,1/1/1991,"132","135","Yes","Yes",2008
"5800","Ac Proliferat Nephritis",9,1/1/1991,"132","135","Yes","Yes",2008
"5804","Ac Rapidly Progr Nephrit",9,1/1/1991,"132","135","Yes","Yes",2008
"5808","Ac Nephritis W Oth Les*",9,1/1/1991,"132","135","Yes","Yes",2008
"58081","Ac Nephritis In Oth Dis",9,1/1/1991,"132","135","Yes","Yes",2008
"58089","Acute Nephritis Nec",9,1/1/1991,"132","135","Yes","Yes",2008
"5809","Acute Nephritis Nos",9,1/1/1991,"132","135","Yes","Yes",2008
"581","Nephrotic Syndrome*",9,1/1/1991,"132","135","Yes","Yes",2008
"5810","Nephrotic Syn, Prolifer",9,1/1/1991,"132","135","Yes","Yes",2008
"5811","Epimembranous Nephritis",9,1/1/1991,"132","135","Yes","Yes",2008
"5812","Membranoprolif Nephrosis",9,1/1/1991,"132","135","Yes","Yes",2008
"5813","Minimal Change Nephrosis",9,1/1/1991,"132","135","Yes","Yes",2008
"5818","Nephrotic Syn W Oth Les*",9,1/1/1991,"132","135","Yes","Yes",2008
