"icd","icddesc","icdvers","icddate","hcc","rxhcc","inhcc","inrxhcc","year"
"41519","Pulm Embol/Infarct Nec",9,1/1/1991,"104","105","Yes","Yes",2009
"416","Chr Pulmonary Heart Dis*",9,1/1/1991,"80","91","No","No",2009
"4160","Prim Pulm Hypertension",9,1/1/1991,"80","91","Yes","Yes",2009
"4161","Kyphoscoliotic Heart Dis",9,1/1/1991,"80","91","Yes","Yes",2009
"4162","Chr pulmonary embolism",9,10/1/2009,"104","105","No","No",2009
"4168","Chr Pulmon Heart Dis Nec",9,1/1/1991,"80","91","Yes","Yes",2009
"4169","Chr Pulmon Heart Dis Nos",9,1/1/1991,"80","91","Yes","Yes",2009
"417","Oth Pulmon Circulat Dis*",9,1/1/1991,"80","91","No","No",2009
"4170","Arterioven Fistu Pul Ves",9,1/1/1991,"80","91","Yes","Yes",2009
"4171","Pulmon Artery Aneurysm",9,1/1/1991,"80","91","Yes","Yes",2009
"4178","Pulmon Circulat Dis Nec",9,1/1/1991,"80","91","Yes","Yes",2009
"4179","Pulmon Circulat Dis Nos",9,1/1/1991,"80","91","Yes","Yes",2009
"425","Cardiomyopathy*",9,1/1/1991,"80","91","No","No",2009
"4250","Endomyocardial Fibrosis",9,1/1/1991,"80","91","Yes","Yes",2009
"4251","Hypertr Obstr Cardiomyop",9,1/1/1991,"80","91","Yes","Yes",2009
"4252","Obsc Afric Cardiomyopath",9,1/1/1991,"80","91","Yes","Yes",2009
"4253","Endocard Fibroelastosis",9,1/1/1991,"80","91","Yes","Yes",2009
"4254","Prim Cardiomyopathy Nec",9,1/1/1991,"80","91","Yes","Yes",2009
"4255","Alcoholic Cardiomyopathy",9,1/1/1991,"80","91","Yes","Yes",2009
"4257","Metabolic Cardiomyopathy",9,1/1/1991,"80","91","Yes","Yes",2009
"4258","Cardiomyopath In Oth Dis",9,1/1/1991,"80","91","Yes","Yes",2009
"4259","Second Cardiomyopath Nos",9,1/1/1991,"80","91","Yes","Yes",2009
"4260","Atriovent Block Complete",9,1/1/1991,"92","99","Yes","Yes",2009
"4270","Parox Atrial Tachycardia",9,1/1/1991,"92","99","Yes","Yes",2009
"4271","Parox Ventric Tachycard",9,1/1/1991,"92","99","Yes","Yes",2009
"4272","Parox Tachycardia Nos",9,1/1/1991,"92","99","Yes","Yes",2009
"4273","Atrial Fibrill/Flutter*",9,1/1/1991,"92","99","No","No",2009
"42731","Atrial Fibrillation",9,1/1/1991,"92","99","Yes","Yes",2009
"42732","Atrial Flutter",9,1/1/1991,"92","99","Yes","Yes",2009
"4274","Ventric Fibrill/Flutter*",9,1/1/1991,"79",,"No","No",2009
"42741","Ventricular Fibrillation",9,1/1/1991,"79",,"Yes","No",2009
"42742","Ventricular Flutter",9,1/1/1991,"79",,"Yes","No",2009
"4275","Cardiac Arrest",9,1/1/1991,"79",,"Yes","No",2009
"42781","Sinoatrial Node Dysfunct",9,1/1/1991,"92","99","Yes","Yes",2009
"428","Heart Failure*",9,1/1/1991,"80","91","No","No",2009
"4280","Chf Nos",9,1/1/1991,"80","91","Yes","Yes",2009
"4281","Left Heart Failure",9,1/1/1991,"80","91","Yes","Yes",2009
"4282","Ras Assigned",9,1/1/2001,"80","91","No","No",2009
"42820","Systolic Hrt Failure Nos",9,10/1/2002,"80","91","Yes","Yes",2009
"42821","Ac Systolic Hrt Failure",9,10/1/2002,"80","91","Yes","Yes",2009
"42822","Chr Systolic Hrt Failure",9,10/1/2002,"80","91","Yes","Yes",2009
"42823","Ac On Chr Syst Hrt Fail",9,10/1/2002,"80","91","Yes","Yes",2009
"4283","Ras Assigned",9,1/1/2001,"80","91","No","No",2009
"42830","Diastolc Hrt Failure Nos",9,10/1/2002,"80","91","Yes","Yes",2009
"42831","Ac Diastolic Hrt Failure",9,10/1/2002,"80","91","Yes","Yes",2009
"42832","Chr Diastolic Hrt Fail",9,10/1/2002,"80","91","Yes","Yes",2009
"42833","Ac On Chr Diast Hrt Fail",9,10/1/2002,"80","91","Yes","Yes",2009
"4284","Ras Assigned",9,1/1/2001,"80","91","No","No",2009
"42840","Syst/Diast Hrt Fail Nos",9,10/1/2002,"80","91","Yes","Yes",2009
"42841","Ac Syst/Diastol Hrt Fail",9,10/1/2002,"80","91","Yes","Yes",2009
"42842","Chr Syst/Diastl Hrt Fail",9,10/1/2002,"80","91","Yes","Yes",2009
"42843","Ac/Chr Syst/Dia Hrt Fail",9,10/1/2002,"80","91","Yes","Yes",2009
"4289","Heart Failure Nos",9,1/1/1991,"80","91","Yes","Yes",2009
"4290","Myocarditis Nos",9,1/1/1991,"80","91","Yes","Yes",2009
"4291","Myocardial Degeneration",9,1/1/1991,"80","91","Yes","Yes",2009
"4295","Chordae Tendinae Rupture",9,1/1/1991,"81","92","Yes","Yes",2009
"4296","Papillary Muscle Rupture",9,1/1/1991,"81","92","Yes","Yes",2009
"42983","Takotsubo syndrome",9,10/1/2006,,"92","No","Yes",2009
"430","Subarachnoid Hemorrhage",9,1/1/1991,"95","102","Yes","Yes",2009
"431","Intracerebral Hemorrhage",9,1/1/1991,"95","102","Yes","Yes",2009
"432","Intracranial Hem Nec/Nos*",9,1/1/1991,"95","102","No","No",2009
"4320","Nontraum Extradural Hem",9,1/1/1991,"95","102","Yes","Yes",2009
"4321","Subdural Hemorrhage",9,1/1/1991,"95","102","Yes","Yes",2009
"4329","Intracranial Hemorr Nos",9,1/1/1991,"95","102","Yes","Yes",2009
"433","Precerebral Occlusion*",9,1/1/1991,,"102","No","No",2009
"4330","Basilar Artery Occlusion*",9,1/1/1991,,"102","No","No",2009
"43300","Ocl Bslr Art Wo Infrct",9,1/1/1991,,"102","No","Yes",2009
"43301","Ocl Bslr Art W Infrct",9,1/1/1991,"96","102","Yes","Yes",2009
"4331","Carotid Artery Occlusion*",9,1/1/1991,,"102","No","No",2009
"43310","Ocl Crtd Art Wo Infrct",9,1/1/1991,,"102","No","Yes",2009
"43311","Ocl Crtd Art W Infrct",9,1/1/1991,"96","102","Yes","Yes",2009
"4332","Vertebral Art Occlusion*",9,1/1/1991,,"102","No","No",2009
"43320","Ocl Vrtb Art Wo Infrct",9,1/1/1991,,"102","No","Yes",2009
"43321","Ocl Vrtb Art W Infrct",9,1/1/1991,"96","102","Yes","Yes",2009
"4333","Mult Precereb Occlusion*",9,1/1/1991,,"102","No","No",2009
"43330","Ocl Mlt Bi Art Wo Infrct",9,1/1/1991,,"102","No","Yes",2009
"43331","Ocl Mlt Bi Art W Infrct",9,1/1/1991,"96","102","Yes","Yes",2009
"4338","Precereb Occlusion Nec*",9,1/1/1991,,"102","No","No",2009
"43380","Ocl Spcf Art Wo Infrct",9,1/1/1991,,"102","No","Yes",2009
"43381","Ocl Spcf Art W Infrct",9,1/1/1991,"96","102","Yes","Yes",2009
"4339","Precereb Occlusion Nos*",9,1/1/1991,,"102","No","No",2009
"43390","Ocl Art Nos Wo Infrct",9,1/1/1991,,"102","No","Yes",2009
"43391","Ocl Art Nos W Infrct",9,1/1/1991,"96","102","Yes","Yes",2009
"434","Cerebral Artery Occlus*",9,1/1/1991,,"102","No","No",2009
"4340","Cerebral Thrombosis*",9,1/1/1991,,"102","No","No",2009
"43400","Crbl Thrmbs Wo Infrct",9,1/1/1991,,"102","No","Yes",2009
"43401","Crbl Thrmbs W Infrct",9,1/1/1991,"96","102","Yes","Yes",2009
"4341","Cerebral Embolism*",9,1/1/1991,,"102","No","No",2009
"43410","Crbl Emblsm Wo Infrct",9,1/1/1991,,"102","No","Yes",2009
"43411","Crbl Emblsm W Infrct",9,1/1/1991,"96","102","Yes","Yes",2009
"4349","Cerebr Artery Occlus Nos*",9,1/1/1991,,"102","No","No",2009
"43490","Crbl Art Oc Nos Wo Infrc",9,1/1/1991,,"102","No","Yes",2009
"43491","Crbl Art Ocl Nos W Infrc",9,1/1/1991,"96","102","Yes","Yes",2009
"435","Transient Cereb Ischemia*",9,1/1/1991,,"102","No","No",2009
"4350","Basilar Artery Syndrome",9,1/1/1991,,"102","No","Yes",2009
"4351","Vertebral Artery Syndrom",9,1/1/1991,,"102","No","Yes",2009
"4352","Subclavian Steal Syndrom",9,1/1/1991,,"102","No","Yes",2009
"4353","Vertbrobaslr Artery Synd",9,1/1/1991,,"102","No","Yes",2009
"4358","Trans Cereb Ischemia Nec",9,1/1/1991,,"102","No","Yes",2009
"4359","Trans Cereb Ischemia Nos",9,1/1/1991,,"102","No","Yes",2009
"436","Cva",9,1/1/1991,"96","102","Yes","Yes",2009
"4370","Cerebral Atherosclerosis",9,1/1/1991,,"102","No","Yes",2009
"4371","Ac Cerebrovasc Insuf Nos",9,1/1/1991,,"102","No","Yes",2009
"4372","Hypertens Encephalopathy",9,1/1/1991,,"98","No","Yes",2009
"4374","Cerebral Arteritis",9,1/1/1991,,"102","No","Yes",2009
"4375","Moyamoya Disease",9,1/1/1991,,"102","No","Yes",2009
"4376","Nonpyogen Thrombos Sinus",9,1/1/1991,,"102","No","Yes",2009
"438","Late Eff Cerebrovasc Dis*",9,1/1/1991,,"102","No","No",2009
"4382","Ras Assigned",9,1/1/2001,"100","102","No","No",2009
"43820","Late Ef-Hemplga Side Nos",9,10/1/1998,"100","102","Yes","Yes",2009
"43821","Late Ef-Hemplga Dom Side",9,10/1/1998,"100","102","Yes","Yes",2009
"43822","Late Ef-Hemiplga Non-Dom",9,10/1/1998,"100","102","Yes","Yes",2009
"4383","Ras Assigned",9,1/1/2001,"101","102","No","No",2009
"43830","Late Ef-Mplga Up Lmb Nos",9,10/1/1998,"101","102","Yes","Yes",2009
"43831","Late Ef-Mplga Up Lmb Dom",9,10/1/1998,"101","102","Yes","Yes",2009
"43832","Lt Ef-Mplga Uplmb Nondom",9,10/1/1998,"101","102","Yes","Yes",2009
"4384","Ras Assigned",9,1/1/2001,"101","102","No","No",2009
"43840","Lte Ef-Mplga Low Lmb Nos",9,10/1/1998,"101","102","Yes","Yes",2009
"43841","Lte Ef-Mplga Low Lmb Dom",9,10/1/1998,"101","102","Yes","Yes",2009
"43842","Lt Ef-Mplga Lowlmb Nondm",9,10/1/1998,"101","102","Yes","Yes",2009
"4385","Ras Assigned",9,1/1/2001,"101","102","No","No",2009
"43850","Lt Ef Oth Paral Side Nos",9,10/1/1998,"101","102","Yes","Yes",2009
"43851","Lt Ef Oth Paral Dom Side",9,10/1/1998,"101","102","Yes","Yes",2009
"43852","Lt Ef Oth Parals Non-Dom",9,10/1/1998,"101","102","Yes","Yes",2009
"43853","Lt Ef Oth Parals-Bilat",9,10/1/1999,"101","102","Yes","Yes",2009
"4388","Late Eff Cv Dis-Unspec*",9,1/1/1991,,"102","No","No",2009
"43882","Late Ef Cv Dis Dysphagia",9,10/1/1998,,"102","No","Yes",2009
"43889","Late Effect Cv Dis Nec",9,10/1/1998,,"102","No","Yes",2009
"4389","Late Effect Cv Dis Nos",9,10/1/1998,,"102","No","Yes",2009
"4400","Aortic Atherosclerosis",9,1/1/1991,"105","106","Yes","Yes",2009
"4401","Renal Artery Atheroscler",9,1/1/1991,"105","106","Yes","Yes",2009
"4402","Atheroscleros-Extremity*",9,1/1/1991,"105","106","No","No",2009
"44020","Athscl Extrm Ntv Art Nos",9,1/1/1991,"105","106","Yes","Yes",2009
"44021","Ath Ext Ntv At W Claudct",9,1/1/1991,"105","106","Yes","Yes",2009
"44022","Ath Ext Ntv At W Rst Pn",9,1/1/1991,"105","106","Yes","Yes",2009
"44023","Ath Ext Ntv Art Ulcrtion",9,1/1/1991,"104","106","Yes","Yes",2009
"44024","Ath Ext Ntv Art Gngrene",9,1/1/1991,"104","106","Yes","Yes",2009
"44029","Athrsc Extrm Ntv Art Oth",9,1/1/1991,"105","106","Yes","Yes",2009
"4403","Ras Assigned",9,1/1/2001,"105","106","No","No",2009
"44030","Athscl Extrm Bps Gft Nos",9,1/1/1991,"105","106","Yes","Yes",2009
"44031","Ath Ext Autologs Bps Gft",9,1/1/1991,"105","106","Yes","Yes",2009
"44032","Ath Ext Nonautlg Bps Gft",9,1/1/1991,"105","106","Yes","Yes",2009
"4404","CHR TOT OCCL ART EXTREM",9,10/1/2007,"105","106","Yes","Yes",2009
"441","Aortic Aneurysm*",9,1/1/1991,"105","106","No","No",2009
"4410","Dissecting Aneurysm*",9,1/1/1991,"104","106","No","No",2009
"44100","Dsct Of Aorta Unsp Site",9,1/1/1991,"104","106","Yes","Yes",2009
"44101","Dsct Of Thoracic Aorta",9,1/1/1991,"104","106","Yes","Yes",2009
"44102","Dsct Of Abdominal Aorta",9,1/1/1991,"104","106","Yes","Yes",2009
"44103","Dsct Of Thoracoabd Aorta",9,1/1/1991,"104","106","Yes","Yes",2009
"4411","Ruptur Thoracic Aneurysm",9,1/1/1991,"104","106","Yes","Yes",2009
"4412","Thoracic Aortic Aneurysm",9,1/1/1991,"105","106","Yes","Yes",2009
"4413","Rupt Abd Aortic Aneurysm",9,1/1/1991,"104","106","Yes","Yes",2009
"4414","Abdom Aortic Aneurysm",9,1/1/1991,"105","106","Yes","Yes",2009
"4415","Rupt Aortic Aneurysm Nos",9,1/1/1991,"104","106","Yes","Yes",2009
"4416","Thoracoabd Aneurysm Rupt",9,1/1/1991,"104","106","Yes","Yes",2009
"4417","Thracabd Anurysm Wo Rupt",9,1/1/1991,"105","106","Yes","Yes",2009
"4419","Aortic Aneurysm Nos",9,1/1/1991,"105","106","Yes","Yes",2009
"442","Other Aneurysm*",9,1/1/1991,"105","106","No","No",2009
"4420","Upper Extremity Aneurysm",9,1/1/1991,"105","106","Yes","Yes",2009
"4421","Renal Artery Aneurysm",9,1/1/1991,"105","106","Yes","Yes",2009
"4422","Iliac Artery Aneurysm",9,1/1/1991,"105","106","Yes","Yes",2009
"4423","Lower Extremity Aneurysm",9,1/1/1991,"105","106","Yes","Yes",2009
"4428","Aneurysm Nec*",9,1/1/1991,"105","106","No","No",2009
"44281","Aneurysm Of Neck",9,1/1/1991,"105","106","Yes","Yes",2009
"44282","Subclavian Aneurysm",9,1/1/1991,"105","106","Yes","Yes",2009
"44283","Splenic Artery Aneurysm",9,1/1/1991,"105","106","Yes","Yes",2009
"44284","Visceral Aneurysm Nec",9,1/1/1991,"105","106","Yes","Yes",2009
"44289","Aneurysm Nec",9,1/1/1991,"105","106","Yes","Yes",2009
"4429","Aneurysm Nos",9,1/1/1991,"105","106","Yes","Yes",2009
"4431","Thromboangiit Obliterans",9,1/1/1991,"105","106","Yes","Yes",2009
"4432","Ras Assigned",9,1/1/2001,"104","106","No","No",2009
"44321","Dissect Carotid Artery",9,10/1/2002,"104","106","Yes","Yes",2009
"44322","Dissection Iliac Artery",9,10/1/2002,"104","106","Yes","Yes",2009
"44323","Dissection Renal Artery",9,10/1/2002,"104","106","Yes","Yes",2009
"44324","Dissect Vertebral Artery",9,10/1/2002,"104","106","Yes","Yes",2009
"44329","Dissection Artery Nec",9,10/1/2002,"104","106","Yes","Yes",2009
"4438","Periph Vascular Dis Nec*",9,1/1/1991,"105","106","No","No",2009
"44381","Angiopathy In Other Dis",9,1/1/1991,"105","106","Yes","Yes",2009
"44382","Erythromelalgia",9,10/1/2005,"105",,"Yes","No",2009
"44389","Periph Vascular Dis Nec",9,1/1/1991,"105","106","Yes","Yes",2009
"4439","Periph Vascular Dis Nos",9,1/1/1991,"105","106","Yes","Yes",2009
"444","Arterial Embolism*",9,1/1/1991,"104","106","No","No",2009
"4440","Abd Aortic Embolism",9,1/1/1991,"104","106","Yes","Yes",2009
"4441","Thoracic Aortic Embolism",9,1/1/1991,"104","106","Yes","Yes",2009
"4442","Embolism Of Extremity*",9,1/1/1991,"104","106","No","No",2009
"44421","Upper Extremity Embolism",9,1/1/1991,"104","106","Yes","Yes",2009
"44422","Lower Extremity Embolism",9,1/1/1991,"104","106","Yes","Yes",2009
"4448","Arterial Embolism Nec*",9,1/1/1991,"104","106","No","No",2009
"44481","Iliac Artery Embolism",9,1/1/1991,"104","106","Yes","Yes",2009
"44489","Arterial Embolism Nec",9,1/1/1991,"104","106","Yes","Yes",2009
"4449","Arterial Embolism Nos",9,1/1/1991,"104","106","Yes","Yes",2009
"445","Atheroembolism",9,10/1/2003,"104","106","No","No",2009
"44501","Atheroembolism,Upper Ext",9,10/1/2002,"104","106","Yes","Yes",2009
"44502","Atheroembolism,Lower Ext",9,10/1/2002,"104","106","Yes","Yes",2009
"44581","Atheroembolism, Kidney",9,10/1/2002,"104","106","Yes","Yes",2009
"44589","Atheroembolism, Site Nec",9,10/1/2002,"104","106","Yes","Yes",2009
"446","Polyarterit Nodosa Et Al*",9,1/1/1991,"38","40","No","No",2009
"4460","Polyarteritis Nodosa",9,1/1/1991,"38","40","Yes","Yes",2009
"4461","Mucocutan Lymph Node Syn",9,1/1/1991,"38","40","Yes","Yes",2009
"4462","Hypersensitiv Angiitis*",9,1/1/1991,"38","40","No","No",2009
"44620","Hypersensit Angiitis Nos",9,1/1/1991,"38","40","Yes","Yes",2009
"44621","Goodpasture'S Syndrome",9,1/1/1991,"38","40","Yes","Yes",2009
"44629","Hypersensit Angiitis Nec",9,1/1/1991,"38","40","Yes","Yes",2009
"4463","Lethal Midline Granuloma",9,1/1/1991,"38","40","Yes","Yes",2009
"4464","Wegener'S Granulomatosis",9,1/1/1991,"38","40","Yes","Yes",2009
"4465","Giant Cell Arteritis",9,1/1/1991,"38","40","Yes","Yes",2009
"4466","Thrombot Microangiopathy",9,1/1/1991,"38","40","Yes","Yes",2009
"4467","Takayasu'S Disease",9,1/1/1991,"38","40","Yes","Yes",2009
"447","Other Arterial Disease*",9,1/1/1991,"105","106","No","No",2009
"4470","Acq Arterioven Fistula",9,1/1/1991,"105","106","Yes","Yes",2009
"4471","Stricture Of Artery",9,1/1/1991,"105","106","Yes","Yes",2009
"4472","Rupture Of Artery",9,1/1/1991,"105","106","Yes","Yes",2009
"4473","Renal Artery Hyperplasia",9,1/1/1991,"105","106","Yes","Yes",2009
"4474","Celiac Art Compress Syn",9,1/1/1991,"105","106","Yes","Yes",2009
"4475","Necrosis Of Artery",9,1/1/1991,"105","106","Yes","Yes",2009
"4476","Arteritis Nos",9,1/1/1991,"105","106","Yes","Yes",2009
"4478","Arterial Disease Nec",9,1/1/1991,"105","106","Yes","Yes",2009
"4479","Arterial Disease Nos",9,1/1/1991,"105","106","Yes","Yes",2009
"4480","Heredit Hemorr Telangiec",9,1/1/1991,"105","106","Yes","Yes",2009
"449","SEPTIC ARTERIAL EMBOLISM",9,10/1/2007,"104","106","Yes","Yes",2009
"4511","Deep Phlebitis-Leg*",9,1/1/1991,"105","105","No","No",2009
"45111","Femoral Vein Phlebitis",9,1/1/1991,"105","105","Yes","Yes",2009
"45119","Deep Phlebitis-Leg Nec",9,1/1/1991,"105","105","Yes","Yes",2009
"45181","Iliac Thrombophlebitis",9,1/1/1991,"105","105","Yes","Yes",2009
"45183","Phlbts Deep Vn Up Extrm",9,1/1/1991,"105","105","Yes","Yes",2009
"4530","Budd-Chiari Syndrome",9,1/1/1991,"105","105","Yes","Yes",2009
"4532","Vena Cava Thrombosis",9,1/1/1991,"105","105","Yes","Yes",2009
"4533","Renal Vein Thrombosis",9,1/1/1991,"105","105","Yes","Yes",2009
"45340","Dvt/Emblsm Lower Ext Nos",9,10/1/2004,"105","105","Yes","Yes",2009
"45341","Dvt/Emb Prox Lower Ext",9,10/1/2004,"105","105","Yes","Yes",2009
"45342","Dvt/Emb Distal Lower Ext",9,10/1/2004,"105","105","Yes","Yes",2009
"45350","Ch DVT/embl low ext NOS",9,10/1/2009,"105","105","No","No",2009
"45351","Ch DVT/embl prox low ext",9,10/1/2009,"105","105","No","No",2009
"45352","Ch DVT/embl dstl low ext",9,10/1/2009,"105","105","No","No",2009
"45372","Ch DVT/embl up ext",9,10/1/2009,"105","105","No","No",2009
"45374","Ch emblsm axillary veins",9,10/1/2009,"105","105","No","No",2009
"45375","Ch emblsm subclav veins",9,10/1/2009,"105","105","No","No",2009
"45376","Ch embl internl jug vein",9,10/1/2009,"105","105","No","No",2009
"45377","Ch embl thorac vein NEC",9,10/1/2009,"105","105","No","No",2009
"4538","Venous Thrombosis Nec",9,1/1/1991,"105","105","Yes","Yes",2009
"45382","Ac DVT/embl up ext",9,10/1/2009,"105","105","No","No",2009
"45384","Ac emblsm axillary veins",9,10/1/2009,"105","105","No","No",2009
"45385","Ac embl subclav veins",9,10/1/2009,"105","105","No","No",2009
"45386","Ac embl internl jug vein",9,10/1/2009,"105","105","No","No",2009
"45387","Ac embl thorac vein NEC",9,10/1/2009,"105","105","No","No",2009
"4560","Esophag Varices W Bleed",9,1/1/1991,"25",,"Yes","No",2009
"4561","Esoph Varices W/O Bleed",9,1/1/1991,"25",,"Yes","No",2009
"4562","Esoph Varices In Oth Dis*",9,1/1/1991,"25",,"No","No",2009
"45620","Bleed Esoph Var Oth Dis",9,1/1/1991,"25",,"Yes","No",2009
"45621","Esoph Varice Oth Dis Nos",9,1/1/1991,"25",,"Yes","No",2009
"466","Ac Bronchitis/Bronchiol*",9,1/1/1991,,"113","No","No",2009
"4660","Acute Bronchitis",9,1/1/1991,,"113","No","Yes",2009
"4661","Acute Bronchiolitis*",9,1/1/1991,,"113","No","No",2009
"46611","Acu Broncholitis D/T Rsv",9,10/1/1997,,"113","No","Yes",2009
"46619","Acu Brnchlts D/T Oth Org",9,10/1/1997,,"113","No","Yes",2009
"470","Deviated Nasal Septum",9,1/1/1991,,"129","No","Yes",2009
"471","Nasal Polyps*",9,1/1/1991,,"129","No","No",2009
"4710","Polyp Of Nasal Cavity",9,1/1/1991,,"129","No","Yes",2009
"4711","Polypoid Sinus Degen",9,1/1/1991,,"129","No","Yes",2009
"4718","Nasal Sinus Polyp Nec",9,1/1/1991,,"129","No","Yes",2009
"4719","Nasal Polyp Nos",9,1/1/1991,,"129","No","Yes",2009
"472","Chr Pharyng/Nasopharyng*",9,1/1/1991,,"129","No","No",2009
"4720","Chronic Rhinitis",9,1/1/1991,,"129","No","Yes",2009
"4721","Chronic Pharyngitis",9,1/1/1991,,"129","No","Yes",2009
"4722","Chronic Nasopharyngitis",9,1/1/1991,,"129","No","Yes",2009
"473","Chronic Sinusitis*",9,1/1/1991,,"129","No","No",2009
"4730","Chr Maxillary Sinusitis",9,1/1/1991,,"129","No","Yes",2009
"4731","Chr Frontal Sinusitis",9,1/1/1991,,"129","No","Yes",2009
"4732","Chr Ethmoidal Sinusitis",9,1/1/1991,,"129","No","Yes",2009
"4733","Chr Sphenoidal Sinusitis",9,1/1/1991,,"129","No","Yes",2009
"4738","Chronic Sinusitis Nec",9,1/1/1991,,"129","No","Yes",2009
"4739","Chronic Sinusitis Nos",9,1/1/1991,,"129","No","Yes",2009
"474","Chr T & A Dis*",9,1/1/1991,,"129","No","No",2009
"4740","Chronic Tonsillitis*",9,1/1/1991,,"129","No","No",2009
"47400","Chronic Tonsillitis",9,10/1/1998,,"129","No","Yes",2009
"47401","Chronic Adenoiditis",9,10/1/1998,,"129","No","Yes",2009
"47402","Chronic Tonsils&Adenoids",9,10/1/1998,,"129","No","Yes",2009
"4741","T & A Hypertrophy*",9,1/1/1991,,"129","No","No",2009
"47410","Hypertrophy T And A",9,1/1/1991,,"129","No","Yes",2009
"47411","Hypertrophy Tonsils",9,1/1/1991,,"129","No","Yes",2009
"47412","Hypertrophy Adenoids",9,1/1/1991,,"129","No","Yes",2009
"4742","Adenoid Vegetations",9,1/1/1991,,"129","No","Yes",2009
"4748","Chr T & A Dis Nec",9,1/1/1991,,"129","No","Yes",2009
"4749","Chr T & A Dis Nos",9,1/1/1991,,"129","No","Yes",2009
"476","Chr Laryng/Laryngotrach*",9,1/1/1991,,"126","No","No",2009
"4760","Chronic Laryngitis",9,1/1/1991,,"126","No","Yes",2009
"4761","Chr Laryngotracheitis",9,1/1/1991,,"126","No","Yes",2009
"477","Allergic Rhinitis*",9,1/1/1991,,"129","No","No",2009
"4770","Rhinitis Due To Pollen",9,1/1/1991,,"129","No","Yes",2009
"4771","Allergic Rhinitis-Food",9,10/1/2001,,"129","No","Yes",2009
"4772","Allerg Rhinitis-Cat/Dog",9,10/1/2004,,"129","No","Yes",2009
"4778","Allergic Rhinitis Nec",9,1/1/1991,,"129","No","Yes",2009
"4779","Allergic Rhinitis Nos",9,1/1/1991,,"129","No","Yes",2009
"478","Oth Uppr Respiratory Dis*",9,1/1/1991,,"129","No","No",2009
"4780","Hypertrph Nasal Turbinat",9,1/1/1991,,"129","No","Yes",2009
"4781","Nasal & Sinus Dis Nec",9,1/1/1991,,"129","No","No",2009
"47811","Nasal mucositis (ulcerati",9,10/1/2006,,"129","No","Yes",2009
"47819","Other disease of nasal ca",9,10/1/2006,,"129","No","Yes",2009
"4782","Disease Of Pharynx Nec*",9,1/1/1991,,"129","No","No",2009
"47820","Disease Of Pharynx Nos",9,1/1/1991,,"129","No","Yes",2009
"47821","Cellulitis Of Pharynx",9,1/1/1991,,"129","No","Yes",2009
"47822","Parapharyngeal Abscess",9,1/1/1991,,"129","No","Yes",2009
"47824","Retropharyngeal Abscess",9,1/1/1991,,"129","No","Yes",2009
"47825","Edema Pharynx/Nasopharyx",9,1/1/1991,,"129","No","Yes",2009
"47826","Cyst Pharynx/Nasopharynx",9,1/1/1991,,"129","No","Yes",2009
"47829","Disease Of Pharynx Nec",9,1/1/1991,,"129","No","Yes",2009
"4784","Vocal Cord/Larynx Polyp",9,1/1/1991,,"126","No","Yes",2009
"4785","Vocal Cord Disease Nec",9,1/1/1991,,"126","No","Yes",2009
"4786","Edema Of Larynx",9,1/1/1991,,"126","No","Yes",2009
"4787","Other Disease Of Larynx*",9,1/1/1991,,"126","No","No",2009
"47870","Disease Of Larynx Nos",9,1/1/1991,,"126","No","Yes",2009
"47871","Laryngeal Cellulitis",9,1/1/1991,,"126","No","Yes",2009
"47874","Stenosis Of Larynx",9,1/1/1991,,"126","No","Yes",2009
"47875","Laryngeal Spasm",9,1/1/1991,,"126","No","Yes",2009
"47879","Disease Of Larynx Nec",9,1/1/1991,,"126","No","Yes",2009
"4788","Urt Hypersens React Nos",9,1/1/1991,,"129","No","Yes",2009
"4789","Upper Resp Dis Nec/Nos",9,1/1/1991,,"129","No","Yes",2009
"481","Pneumococcal Pneumonia",9,1/1/1991,"112",,"Yes","No",2009
"4820","K. Pneumoniae Pneumonia",9,1/1/1991,"111","111","Yes","Yes",2009
"4821","Pseudomonal Pneumonia",9,1/1/1991,"111","111","Yes","Yes",2009
"4822","H.Influenzae Pneumonia",9,1/1/1991,"112",,"Yes","No",2009
"4823","Streptococcal Pneumonia*",9,1/1/1991,"112",,"No","No",2009
"48230","Streptococcal Pneumn Nos",9,1/1/1991,"112",,"Yes","No",2009
"48231","Pneumonia Strptococcus A",9,1/1/1991,"112",,"Yes","No",2009
"48232","Pneumonia Strptococcus B",9,1/1/1991,"112",,"Yes","No",2009
"48239","Pneumonia Oth Strep",9,1/1/1991,"112",,"Yes","No",2009
"4824","Staphylococcal Pneumonia*",9,1/1/1991,"111","111","No","No",2009
"48240","Staphylococcal Pneu Nos",9,10/1/1999,"111","111","Yes","Yes",2009
"48241","Staph Aureus Pneumonia",9,10/1/1999,"111","111","Yes","Yes",2009
"48242","METH RES PNEU D/T STAPH",9,10/1/2008,"111","111","Yes","Yes",2009
"48249","Staph Pneumonia Nec",9,10/1/1999,"111","111","Yes","Yes",2009
"4828","Bacterial Pneumonia Nec*",9,1/1/1991,"111","111","No","No",2009
"48281","Pneumonia Anaerobes",9,1/1/1991,"111","111","Yes","Yes",2009
"48282","Pneumonia E Coli",9,1/1/1991,"111","111","Yes","Yes",2009
"48283","Pneumo Oth Grm-Neg Bact",9,1/1/1991,"111","111","Yes","Yes",2009
"48284","Legionnaires' Disease",9,10/1/1998,"111","111","Yes","Yes",2009
